Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-dulverton-006D000000MJrGt,Towards work with children in the Highlands and Moray districts,Towards work with children in the Highlands and Moray districts,2006-07-26T00:00:00+00:00,2000.0,GB-COH-07991677,The Dulverton Trust,0.0466390417366
360G-blf-0031010521,Children's Activity Programme,Not Available,2014-06-24,10000.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-blf-0031012421,"Children Today, Trailblazers Tomorrow",Not Available,2014-07-31,4973.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-blf-0031008767,Children's Activity Programme,Not Available,2014-05-19,7117.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-blf-0031043730,Worthing Children's Parade,Worthing Children's Parade,2016-12-19T00:00:00+00:00,9721.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-blf-0031007853,Connecting Fathers With Children 2,Not Available,2014-04-29,10000.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-wolfson-20977,Grant to Noah's Ark Children's Hospice,New Children's Hospice,2016-12-08,150000.0,GB-CHC-1156077,Wolfson Foundation,0.0466390417366
360G-blf-0031033310,TPP1 Mission SEA: Inspiring Children to Protect our Sea,TPP1 Mission SEA: Inspiring Children to Protect our Sea,2016-03-28T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-blf-0031012336,Free Range Children,Not Available,2014-07-30,5000.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-OCF-A458653,Grant to Children Heard and Seen,Grant to Children Heard and Seen,2017-12-11T00:00:00+00:00,1800.0,GB-CHC-1151621,Oxfordshire Community Foundation,0.0466390417366
360G-woodward:WCT1697,Playscheme for children from wards of Westborough/Stoke in Guildford,Towards a playscheme for children from the wards of Westborough and Stoke in Guildford.,2014-05-22,300.0,GB-CHC-299963,Woodward Charitable Trust,0.0466390417366
360G-CR-1125075,The Migrant Children's Project ,The Migrant Children's Project ,2015-09-30T00:00:00+00:00,129461.0,GB-CHC-326568 ,Comic Relief ,0.0466390417366
360G-blf-0030062599,Looked After Children: Support and Succeed,Looked After Children: Support and Succeed,2013-02-14,8350.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-blf-0031018246,Relate Cambridge Children's Counseling,Not Available,2015-01-21,9990.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-dulverton-006D000000aJlSk,the dissemination of ‘Children’s Insights’,the dissemination of ‘Children’s Insights’,2014-10-22T00:00:00+00:00,46000.0,GB-COH-07991677,The Dulverton Trust,0.0466390417366
360G-CFTyneWearNland-171169,Towards Specialised children's bed,Towards Specialised children's bed,2016-10-10T00:00:00+00:00,1188.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0466390417366
360G-blf-0030005212,Swings for Wootton Wawen,A project by this Henley in Arden group to install four swings for use by local children.,2007-12-10,2614.0,360G-blf,The Big Lottery Fund,0.0466390417366
360G-phf-19897,Breakdance for Disengaged Children,A grant to Extended Learning 4 All for Breakdance for Disengaged Children,2007-01-19T00:00:00+00:00,4860.0,GB-CHC-1102927,Paul Hamlyn Foundation,0.0423024266083
360G-blf-0031010765,"Healthy children, happy children",Not Available,2014-06-25,9958.0,360G-blf,The Big Lottery Fund,0.0386448062971
360G-blf-0031016758,Empowering families of children with eczema through the Eczema toolkit,Not Available,2014-12-01,10000.0,360G-blf,The Big Lottery Fund,0.0385786398816
360G-blf-0031020760,Enriching the Children and Families of Rhoscolyn,Not Available,2015-03-26,4885.0,360G-blf,The Big Lottery Fund,0.0385786398816
360G-blf-0031006156,Families and Children Together (FACT),Families and Children Together (FACT),2014-03-20,10000.0,360G-blf,The Big Lottery Fund,0.0385786398816
360G-blf-0031015075,Children and Families Programme,Not Available,2014-10-10,7700.0,360G-blf,The Big Lottery Fund,0.0385786398816
360G-woodward:WCT88,Children 1st,Care Funding Children 1st,1997-09-25,5000.0,GB-CHC-299963,Woodward Charitable Trust,0.0380280568982
360G-woodward:WCT704,towards children's nurses or auxiliary nurses,Towards recruiting children's nurses or auxiliary nurses for children with a range of disabilities including children with fragile bone conditions such as osteoporosis to attend a summer playscheme.,2005-05-11,500.0,GB-CHC-299963,Woodward Charitable Trust,0.0363669814575
360G-BirminghamCC-1002830,Children Project - Ladywood,CHILDREN PROJECT - LADYWOOD; Neighbourhoods and communities; Community Chest,2015-03-27T00:00:00+00:00,500.0,GB-LAE-BIR,Birmingham City Council,0.0354054329357
360G-BirminghamCC-1002829,Ladywood Children Project,LADYWOOD CHILDREN PROJECT; Neighbourhoods and communities; Community Chest,2015-03-27T00:00:00+00:00,3000.0,GB-LAE-BIR,Birmingham City Council,0.0354054329357
360G-blf-0030066961,Parents @ Children 2gether,Parents @ Children 2gether,2013-08-20,9960.0,360G-blf,The Big Lottery Fund,0.0351966911291
360G-blf-0031018706,"Digital storytelling, accommodated children and childrens hearings",Not Available,2015-02-02,8406.0,360G-blf,The Big Lottery Fund,0.0350712483126
360G-blf-0030017894,Smilies Out Of School Club Children Aged 3yrs-14yrs,The group will use the funding to provide activities to the children of the community and enable disadvantaged children to take part.,2011-04-14,8998.0,360G-blf,The Big Lottery Fund,0.0350378959412
360G-blf-0030065981,The Dads Project:Scottish children talk about fatherhood,The funding will be used for a programme of workshops focussing on children's views of fatherhood.,2013-05-22,9645.0,360G-blf,The Big Lottery Fund,0.0348268156855
360G-blf-0030011798,Reading Quest Children's Treasure Hunt,"This project is to hold a treasure hunt for children, families and the local community exploring the world of children's literature.",2007-03-28,7681.0,360G-blf,The Big Lottery Fund,0.0343712936985
360G-blf-0031030503,Slamannan Children & Families Project,"This group will use the funding for equipment and a programme of courses and activities for children aged eight and under, and their parents.",2016-01-20T00:00:00+00:00,1965.0,360G-blf,The Big Lottery Fund,0.0336782245342
360G-COOPGROUP-9513,Grant to Sunshine Wishes Children's Charity,We grant wishes for sick and terminally ill kids as well as children with learning difficulties; with your help we can grant more wishes.,2017-11-29,2805.33,GB-COH-IP00525R,Co-operative Group,0.0335456476852
360G-blf-0031008983,Project of Activities for Children in Tile Hill. (PACT),Not Available,2014-05-21,9900.0,360G-blf,The Big Lottery Fund,0.0335320049497
360G-CFTyneWearNland-160369,Towards Children's activities,Towards Children's activities,2015-06-24T00:00:00+00:00,9000.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0335320049497
360G-blf-0031004816,children's views - children's voices,This is a project by an incorporated charity in Portsmouth. The organisation will use funding to run counselling sessions for children who are experiencing parental separation. This will enable children to express their emotions and improve their wellbeing and development.,2014-02-26,9950.0,360G-blf,The Big Lottery Fund,0.0333001421783
360G-blf-0031012054,Children's Orchard Learning Project,Not Available,2014-07-11,7705.0,360G-blf,The Big Lottery Fund,0.0330679051316
360G-CFSurrey-A427356,Matched Funding Request,"Matched Funding Request from CSH co-owner for The Children's Trust, Tadworth & Oasis Children's Centre, Cobham",2016-11-16T00:00:00+00:00,100.0,GB-CHC-1111600,Community Foundation for Surrey,0.0329127315354
360G-QuartetCF-A466205,Grant to Noah's Ark Children's Hospice,Children’s mobility ceiling hoist to ensure children can move around the building safely.,2017-12-01T00:00:00+00:00,4264.0,GB-CHC-1080418,Quartet Community Foundation,0.0327470004254
360G-woodward:WCT2191,Towards the Nucleo Project Children’s Symphony Orchestra,Towards the running costs of the Nucleo Project Children’s Symphony Orchestra for talented children from low income families in North Kensington.,2017-03-22,1000.0,GB-CHC-299963,Woodward Charitable Trust,0.0325649101721
360G-QuartetCF-A444614,Grant to Children's Hospice South West,As requested by the donor towards support for children with life-limiting illnesses and their families.,2017-04-27T00:00:00+00:00,5250.0,GB-CHC-1080418,Quartet Community Foundation,0.0325438536476
360G-QuartetCF-A448412,Grant to Children's Hospice South West,As requested by the donor towards support for children with life-limiting illnesses and their families.,2017-05-26T00:00:00+00:00,3140.0,GB-CHC-1080418,Quartet Community Foundation,0.0325438536476
360G-QuartetCF-A430606,Grant to Children's Hospice South West,As requested by the donor towards support for children with life-limiting illnesses and their families.,2016-12-06T00:00:00+00:00,240.0,GB-CHC-1080418,Quartet Community Foundation,0.0325438536476
360G-QuartetCF-A454887,Grant to Children's Hospice South West,As requested by the donor towards support for children with life-limiting illnesses and their families.,2017-08-17T00:00:00+00:00,1000.0,GB-CHC-1080418,Quartet Community Foundation,0.0325438536476
360G-QuartetCF-A462528,Grant to Children's Hospice South West,As requested by the donor towards support for children with life-limiting illnesses and their families.,2017-10-30T00:00:00+00:00,660.0,GB-CHC-1080418,Quartet Community Foundation,0.0325438536476
360G-QuartetCF-A475390,Grant to Children's Hospice South West,As requested by the donor towards support for children with life-limiting illnesses and their families.,2018-03-13T00:00:00+00:00,2500.0,GB-CHC-1080418,Quartet Community Foundation,0.0325438536476
360G-blf-0031003754,School Skiing for P1-7 Children,School Skiing for P1-7 Children,2014-01-31,1650.0,360G-blf,The Big Lottery Fund,0.0325054163831
360G-blf-0031011903,Supplementary School for children,Not Available,2014-07-23,8010.0,360G-blf,The Big Lottery Fund,0.0325054163831
360G-blf-A4E_3_010172699,childrens' rememberance tide wreath,Children from schools and playgroups in the Calne area will make a Remembrance Tide poppy wreath.,2005-07-21,500.0,360G-blf,The Big Lottery Fund,0.0325054163831
360G-COOPGROUP-9539,Grant to Butterflies Children's Charity ,We want to buy vouchers for the disadvantaged children of Wigan. ,2017-11-29,3252.63,GB-COH-IP00525R,Co-operative Group,0.0322867889502
360G-LankellyChase-2014-15-032,Grant to Save The Children ,"To establish Children’s Communities in four disadvantaged local authorities and develop a pipeline of coordinated support which follows children from cradle to career and cuts across their family, school and community lives. ",2015-03-25T00:00:00+00:00,150000.0,GB-CHC-1107583,Lankelly Chase Foundation,0.0322579380929
360G-blf-0030135887,"Keeping disadvantaged and disabled children with their families, Azerbaijan","Families living in poverty in Azerbaijan are vulnerable to family breakdown because of a poor understanding of children's rights. The legacy of Soviet rule often means that children, especially those with disabilities, are automatically placed in state institutions rather than finding ways to remain with their families. The project aims to empower parents of disabled and disadvantaged children, and children themselves, to lobby for provision of basic services needed to prevent family breakdown.",2007-06-11,425761.0,360G-blf,The Big Lottery Fund,0.0321571143696
360G-blf-0031023080,Discovery Channel,The group will use the funding to provide outdoor activities for its pre-school children. This will enable children to develop problem solving abilities and encourage children to learn and develop new skills.  ,2015-06-10T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0321108713041
360G-blf-0031015693,Twitawoo - puppetry project for young children in Argyll,Not Available,2014-11-04,8700.0,360G-blf,The Big Lottery Fund,0.0320708512985
360G-blf-0031009881,Children in Poverty Inverclyde Holiday Project for Families/Children,Not Available,2014-06-10,7700.0,360G-blf,The Big Lottery Fund,0.031916196718
360G-blf-0030137264,Mainstream services support for children in need in separated familes,"It is estimated that in the UK there may be as many as two million parents who live apart from their children. Most are men, and the proportion that stays in contact with their children is around 70%. Children in separated families are at increased risk of social exclusion, especially financial deprivation, but evidence is now emerging concerning the importance of non-resident parents' involvement for outcomes for their children.",2004-11-09,220573.0,360G-blf,The Big Lottery Fund,0.0318600140069
360G-QuartetCF-A413754,Grant to Children's Hospice South West,As requested by the donor towards hospice care for children and support for families.,2016-06-23T00:00:00+00:00,250.0,GB-CHC-1080418,Quartet Community Foundation,0.0318516208712
360G-woodward:WCT1736,Towards the costs of a children’s summer playschool in Hexham,Towards the costs of a children’s summer playschool in Hexham involving children brought to the UK by the Chernobyl Children Lifeline charity.,2014-06-05,500.0,GB-CHC-299963,Woodward Charitable Trust,0.0318284387711
360G-indigotrust:IND33,children in custody,Towards the costs of an inquiry into the treatment of children in custody.,2004-10-19,20000.0,GB-CHC-1075920,Indigo Trust,0.0317064993154
360G-HenrySmithCharity-20121215,Grant to Trinity Youth & Children's Project,towards three years' continuation funding of the salary of a Children's Development Worker to provide support and activities to children in a disadvantaged area of Middlesborough,2012-07-18T00:00:00+00:00,76400.0,GB-CHC-230102,The Henry Smith Charity ,0.0316289988371
360G-blf-0031037721,St Anne's IT Club,The group will use the funding to purchase a range of IT equipment to delivery out of school IT sessions for their children and the parents/extended families of the children in the local area. Many of the children and families speak different languages and their only use of the internet is via a mobile telephone. The IT sessions with help with bringing them together and using the IT to learn new skills. This will create opportunities for the children and families they would not usually have access to.  ,2016-07-28T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.031599242695
360G-dulverton-006D000000MJrVj,the family and children project,the family and children project,2010-05-11T00:00:00+00:00,3000.0,GB-COH-07991677,The Dulverton Trust,0.0315620360241
360G-dulverton-006D000000MJrO8,resources for a Children and Family Support scheme,resources for a Children and Family Support scheme,2008-05-08T00:00:00+00:00,1500.0,GB-COH-07991677,The Dulverton Trust,0.0315620360241
360G-blf-0031024289,"Creatasmile-smiles for Children with ASD, ADHD, SEN and their Family","Creatasmile-smiles for Children with ASD, ADHD, SEN and their Family",2015-07-15T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0315620360241
360G-QuartetCF-A430610,Debbie Baker,As requested by the donor towards support for children with life-limiting illnesses and their families.,2016-12-06T00:00:00+00:00,250.0,GB-CHC-1080418,Quartet Community Foundation,0.0315280291599
360G-blf-A4E_3_010119043,Trampoling for children with disabilities,This group will organise 3 trampolining sessions on a Saturday.  This will be run by a qualified coaches and will provide children with disabilities a highly beneficial activity that they can not currently access.  The children will develop skills and will benefit from taking part in exercise.  Parents of the children will have the opportunity to become qualified in Trampolining.,2004-06-23,4786.0,360G-blf,The Big Lottery Fund,0.031375785598
360G-blf-0030116989,The Rainbow Project,"Tynedale Hospice at Home receives £142,373 to continue to provide bereavement support to children and young people in Tynedale and West Northumberland. Sometimes children's families are grieving themselves and are unable to give the support their children need. The Rainbow Project will provide family weekends, groups for teenagers and support for children anticipating bereavement. This support can avoid a child developing feelings of guilt, poor anger management and social exclusion.",2012-01-19,142373.0,360G-blf,The Big Lottery Fund,0.0313558146218
360G-blf-0030135245,Families Together Project,Parents for Children (PfC) will deliver residential weekends for families of adopted children who suffer from Foetal Alcohol Spectrum Disorder (FASD). The weekends will see children taking part in activities that help to improve their motor co-ordination and will enable them to learn new skills in a relaxed setting. Parents will learn more about FASD and find new ways to support their children's learning. The group will also hold an event involving the families and organisations to discuss the project.,2008-09-16,13849.0,360G-blf,The Big Lottery Fund,0.031311161743
360G-blf-0031023816,"Together we're better - families with disabled children, learning from","This is a new, England wide project that will provide parents and/or carers of disabled children with information to increase their awareness and understanding, and keep them up to date with Special Education Needs and Disability (SEND) reforms being introduced from September 2014 in the new Children & Families Bill. The SEND reforms are the largest reforms of their kind to affect families with disabled children and the disability sector in 30 years and will affect every family.",2015-06-25T00:00:00+00:00,612272.0,360G-blf,The Big Lottery Fund,0.0312658485385
360G-LBFEW-98155,Grant to Children First Derby,The charity provides support for disadvantaged children and families in Derby. The core cost grant will support the CEO and administrator ensuring 60 children will access education avoid anti social behaviour.,2013-01-21,20600.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0312038024435
360G-CIN-73763,Grant to Children 1st,A family support service for children living in a variety of challenging circumstances in Edinburgh. Children will be happier more confident and resilient as they and their families are given tailored support some with volunteer befrienders and helpers.,2014-07-01,132350.0,GB-CHC-802052,BBC Children in Need,0.0310743315739
360G-woodward:WCT534,Day trips for children.,A grant of £600 was approved for excursions for children from the Blackwall Ward.,2003-05-21,600.0,GB-CHC-299963,Woodward Charitable Trust,0.0309805609421
360G-blf-0031020003,Children and Families Service,Not Available,2015-03-11,441844.0,360G-blf,The Big Lottery Fund,0.030889098753
360G-CheshireCF-A433607,Brighter futures - Work with mums who are on the verge of having their children removed or those who have had their children removed.,"Motherwell is a community interest company based in Crewe and Winsford who provide support and work with mums who have had children removed or who are likely to have children removed, as they can be forgotten within the legal process and left with no support after the child/children are removed. This grant funding will be used to provide a project Coordinator, allowing Motherwell to further strengthen their staffing and service provision. The grant will pay for salary costs.",2017-05-10T00:00:00+00:00,5760.0,GB-CHC-1143711,Cheshire Community Foundation,0.0308835201872
360G-blagravetrust-0065800000BtwQ2,Support for partially sighted children,Relieve social and educational isolation of blind and partially sighted children,2015-03-08T00:00:00+00:00,60000.0,GB-CHC-1164021,The Blagrave Trust,0.0307655166091
360G-blf-0031016874,Moving forward with families of disabled children in Lewisham,Not Available,2014-12-01,299966.0,360G-blf,The Big Lottery Fund,0.0305927527988
360G-EFF-08-1965,Grant to Finchley Children's Music Group,Towards the cost of staging a children's opera.,2008-06-25T00:00:00.000Z,10000.0,GB-CHC-200051,Esmée Fairbairn Foundation,0.0303072698122
360G-blf-0031011060,Our Roots Children Saturday Club 2014,Not Available,2014-07-02,3469.0,360G-blf,The Big Lottery Fund,0.0301639403943
360G-COOPGROUP-547,Grant to Miles for men,Help us fund a break away for families with terminally ill children & presents to cheer up children recovering from chemotherapy.,2017-08-04,1753.94,GB-COH-IP00525R,Co-operative Group,0.0299390513934
360G-blf-0031024170,Holey Moley,A project to provide outdoor extra-curricular activities for children and their families. This will enable children to engage in family play and learning and to build social skills for children at the school.  ,2015-07-08T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0298340436308
360G-tudortrust-80226,Grant to Children and Families Staffordshire,over one year towards the core costs of a new charity working with children and families across Staffordshire,2015-10-14T00:00:00+00:00,25000.0,GB-CHC-1105580,The Tudor Trust,0.0298262387558
360G-blf-0031050608,Learning how our children learn,The funding will be used by a school to run an accredited course for parents about how their children learn. The project aims to help parents understand how children learn in the classroom and improve their engagement with their children’s learning.,2017-06-28,9930.0,360G-blf,The Big Lottery Fund,0.0297953346116
360G-360G-CorraFoundation-0062400000I0WtY,HDA-16/699,"towards the Children Inc project, to support children with disabilities to access activities",2016-12-01T00:00:00+00:00,3500.0,GB-SC-SC009481,Corra Foundation,0.0297801585071
360G-COOPGROUP-7207,Grant to Empathy for Special Children,We want to fund family friendship groups for children and families with autism and hidden disabilities.,2017-11-29,2574.9,GB-COH-IP00525R,Co-operative Group,0.0297395456868
360G-woodward:WCT2009,Towards an after school programme for Roma children,Towards an after school programme for Roma children to help keep up with mainstream education.,2016-02-24,1000.0,GB-CHC-299963,Woodward Charitable Trust,0.029718575637
360G-blf-0030068080,Children and families,"The association will use the funding to set up two new groups, workshops, classes and two children and families events. Based in the Paisley North area the group was set up for Polish parents, carers and their children aged 0 to 6 years old.",2013-07-09,10000.0,360G-blf,The Big Lottery Fund,0.0296434672754
360G-blf-0030136730,Project to support families with disabled children,"Funding will enable families who have children with disabilities to have a central point of contact who can liase between the services and professionals who work with young children. This service will be provided at diagnosis, during assessment and prior to entry at school.",2005-03-11,98688.0,360G-blf,The Big Lottery Fund,0.0296234945946
360G-blf-0030016855,Generation Plain,"This is a project by a charity in Devizes, Wiltshire, serving beneficiaries in Salisbury. The group will use funding to provide workshops, events and intergenerational activities for primary school children and their local military families. This will enable parents to engage with their children's education, increasing the children's chances of success.",2012-03-08,8985.0,360G-blf,The Big Lottery Fund,0.0295596915684
360G-blf-A4E_3_010129231,woodwork programme for children,A project to provide a woodwork programme for the benefit of children in Aston and Handsworth. The grant will pay for woodwork tools and accessories.,2004-09-07,5000.0,360G-blf,The Big Lottery Fund,0.029553484831
360G-JRF-YCSEPT201705,Helping Kids Build Great Lives - Closing the attainment gap for disadvantaged children through emotional wellbeing and life skills development for children and their families,Counselling project within schools with children and their parents,2017-09-05T00:00:00+00:00,6032.0,GB-CHC-210169,Joseph Rowntree Foundation,0.0295481300923
360G-COOPGROUP-2880,Grant to Chelsea Children's Hospital Charity,"The system will enable children with suspected epilepsy to be monitored more discreetly, more accurately & at home to give a safer diagnosis",2017-08-04,2440.44,GB-COH-IP00525R,Co-operative Group,0.0295179521169
360G-blf-0030037091,Down Syndrome Learning Support Packs,The group are there to support families who care for children with Down Syndrome.The award will be used to purchase support packs for new children that have joined the group.  The packs contain a variety of information for the children to take with them throughout their school life to ensure they are fully included and successfully educated to their full potential.,2005-04-15,5000.0,360G-blf,The Big Lottery Fund,0.0295130337395
360G-blf-0030137902,Project Coordinator,This project will provide support to familes with disabled children in helping the children to access mainstream services.,2005-05-10,68993.0,360G-blf,The Big Lottery Fund,0.029453290894
360G-blf-0030097412,Albanian Youth Project,This group in Haringey will provide a homework club for children in the local area. The project will provide an area for children to complete their homwework under supervision from tutors. The children will also receive additonal tuition where appropriate. The project will help overcome the language barriers experienced by children and their parents and provide suitable support to improve school attainment.,2009-11-06,9950.0,360G-blf,The Big Lottery Fund,0.0294337735008
360G-blf-0031032796,Support for families at risk of children being taken in to care.,This group will use the funding for their weekly parents group which provides support to parents and pre-school children.,2016-03-16T00:00:00+00:00,2048.0,360G-blf,The Big Lottery Fund,0.029402816845
360G-blf-0030105428,Canolfan Plant Jig-So Children's Centre Progression and Development Project,"The project will develop services for children, parents and carers including a Dad's Club, Lone Parents Group and work with schools to enable children to make a smooth transition to school life.",2009-11-26,181798.0,360G-blf,The Big Lottery Fund,0.0293551652907
360G-blf-0030139092,In the Picture,"The project aims to raise the self-esteem, and inclusion in society, of disabled children and their families by increasing the occurrence and quality of disabled children being represented in children's books (in pictures and in storylines). This will be delivered through partnership work with publishers, organisations involved in producing and distributing children's books, and other organisations working with disabled children, and will include storytelling workshops for children and their families.",2004-07-06,350488.0,360G-blf,The Big Lottery Fund,0.0293379316389
360G-blf-0030141044,Children's Storehouse,"The aim of the Children's Storehouse project is to provide disadvantaged and socially excluded families in Hounslow, Richmond, Kingston and Spelthorne, with free-of-charge, good quality second-hand children's clothes, toys, books, shoes, school uniforms and nursery equipment for children aged up to 11 years.",2005-11-23,157212.0,360G-blf,The Big Lottery Fund,0.0292816319357
360G-blf-0030137588,transfer of MK/1/010078197,"Association of Children's Hospices is a national umbrella organisation that works on behalf of all children's hospice services in the UK, children with life-limiting conditions and their families. In this project ACH will develop a Communications Department to improve the effectiveness of communication with member children's hospices in the UK and those groups they seek to reach.",2005-02-07,210647.0,360G-blf,The Big Lottery Fund,0.0292472936695
360G-Walcot-0068000000nZe5KAAS,"PEACH (Parents in the Education, Achievement and CHaracter of their children) project.","PEACH (Parents in the Education, Achievement and CHaracter of their children) project.",2012-07-17T00:00:00+00:00,100000.0,GB-CHC-312800,Walcot Foundation,0.0292423713323
360G-blf-0031050248,Cherry Tree Wonderful Outdoors project,"The funding will be used to install outdoor play equipment for pre-school aged children. The project aims to engage parents with their children, and provide a facility for use by other children's groups in the area.",2017-06-21,9924.0,360G-blf,The Big Lottery Fund,0.0291842895896
360G-blf-A4E_3_010145596,Mime project for special needs children,Primavera Trust aims to encourage children to take part in music making and theatre. With help from a Lottery award it will work with children who have special needs in two schools. The children will watch a story told through music and mime and exploring the theme of give and take. It will be followed by two workshop sessions where children will work with clowns and musicians to explore and evaluate these themes further.,2005-02-18,4500.0,360G-blf,The Big Lottery Fund,0.0290754337556
360G-blf-0031006270,Children's Activity Area Churchill Park Esate,This is a project by a community organisation in Hounslow. The group will use the funding to renovate the children's activity area on the local estate. This will improve facilities by creating a safe local activity area for children to play in.,2014-03-19,9523.67,360G-blf,The Big Lottery Fund,0.0290597862711
360G-blf-0031017007,Beech Hill Rocktagon- widening the opportunities for our children,Not Available,2014-12-03,10000.0,360G-blf,The Big Lottery Fund,0.0290458589972
360G-phf-27272,The Migrant Children's Project,A grant to Coram Childrens Legal Centre Ltd for The Migrant Children's Project,2012-11-07T00:00:00+00:00,120000.0,GB-CHC-1102927,Paul Hamlyn Foundation,0.0288937792401
360G-blf-AANI_2_010131848,transport,The group provides a range of services and facilities for families with young children.  The project will bring parents and children from throughout the Newtownards area to meetings of the family group which provides friendship and support and advice.,2004-10-06,1963.0,360G-blf,The Big Lottery Fund,0.0288930031307
360G-blf-0030141685,Support Service,"The project will provide support to parents of, and children with, Downs' syndrome. ",2005-09-20,98510.0,360G-blf,The Big Lottery Fund,0.0288567908704
360G-dulverton-006D000000MJrRJ,development of the Children's Service,development of the Children's Service,2009-02-05T00:00:00+00:00,3000.0,GB-COH-07991677,The Dulverton Trust,0.0288226992043
360G-blf-0030070948,Social inclusion project for children with learning difficulties,"This is a project by a voluntary organisation in Sefton, Merseyside.  The organisation will use the funding to provide four day trips during the summer holidays for children with learning disabilities and their families (63 children and 43 adults).  This will reduce the social isolation of the families and improve the social skills of the children.",2012-03-15,8691.0,360G-blf,The Big Lottery Fund,0.0288219854691
360G-blf-A4E_3_010121404,Establish a Saturday Club for parents and children.,"A new Saturday club will be started catering especially for children with Autism and their families.The children will have access to toys and other equipment and new opportunities for play, in a caring and safe environment.",2004-09-02,2340.0,360G-blf,The Big Lottery Fund,0.0288188060871
