Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0030017071,Physical Play in Matt Talbot,The school in the Upper Springfield / Ballymurphy area will use the grant to purchase outdoor play equipment.,2013-05-09,4059.0,360G-blf,The Big Lottery Fund,0.0446249709906
360G-blf-0030013915,There is no project name available for this record,The group will purchase a range of play equipment for the children in their group. The money is for physical group play equipment and imaginary play equipment.,2009-04-29,1256.0,360G-blf,The Big Lottery Fund,0.0445981686831
360G-blf-A4E_3_010131188,Play and safety equipment,"A project to improve the outdoor play area for the benefit of children at this playgroup in Bicton, Shropshire. The grant will pay for play equipment.",2004-10-05,5000.0,360G-blf,The Big Lottery Fund,0.044384818504
360G-blf-0031036129,Upgrading of play equipment in Uplawmoor for children and adults.,This group will use the funding to purchase outdoor play equipment as part of the groupâ€™s redevelopment of a childrenâ€™s play area in the centre of Uplawmoor village.,2016-06-14T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0443676699087
360G-blf-0031049786,Redevelopment of outdoor play area,This project will use funding to redevelop a play area by installing climbing equipment. This will provide opportunities for local children to play.,2017-05-31,10000.0,360G-blf,The Big Lottery Fund,0.0443394892484
360G-blf-0030139640,To install outdoor play equipment,"The project is to install new outdoor play equipment for the pre-school, promoting imaginative and co-operative play. The one year grant will fund the purchase and installation of play equipment, together with appropriate surfacing.",2005-07-13,24759.0,360G-blf,The Big Lottery Fund,0.044298664279
360G-blf-A4E_2_010105372,Play facilities,This project will enhance play opportunities for children in the village with play equipment to create a childrens play area. The award is for a contribution towards outdoor play equipment and safety surface.,2004-04-02,5000.0,360G-blf,The Big Lottery Fund,0.0442911855524
360G-blf-0030098344,"Upgrading Goddard's Lane Play Area, Aldbourne","A project by this parish council in Aldbourne, Wiltshire to install new play equipment at Goddards Lane Play Area, where the old play equipment has fallen into disrepair.",2009-12-18,10000.0,360G-blf,The Big Lottery Fund,0.0442043524131
360G-blf-0030018003,Outdoor play,"Based in Ballynahinch, the project iwll use their grant to develop an outdoor play area and will also purchase equipment.",2012-02-09,6335.0,360G-blf,The Big Lottery Fund,0.0441230714914
360G-blf-0030002532,Re-surfacing of play equipment,The group will resurface the areas surrounding an outdoor play area to enable children to access the play equipment in all weathers and improve safety.,2007-09-26,10000.0,360G-blf,The Big Lottery Fund,0.0441121174463
360G-blf-0031042679,Playground Equipment for Babies and Toddlers,The project will provide play equipment for babies and toddlers to widen outdoor play provision for the community.,2016-11-23T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0440981612218
360G-blf-0030071917,Westfield's Play Equipment,"This community organisation in Ashby de la Zouch, Leicestershire will use the funding to purchase outdoor equipment and develop a safe play area for children.",2012-11-22,10000.0,360G-blf,The Big Lottery Fund,0.0440280645018
360G-blf-0031031081,The Cropwell 'Play Mania' Project,"The school will use the funding to install outdoor play equipment and surfacing. This will enable beneficiaries that are rurally isolated to access outdoor play, all year round.",2016-02-03T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0440161581114
360G-blf-0031024846,Developing Active Play at Badocks,The group will use the funding to install outdoor play equipment to provide physically challenging play opportunities for children in the community. This will increase community play facilities.,2015-07-22T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0440138109797
360G-blf-0030047546,To provide a tarmac outdorr play area,An outdoor tarmac play area will be provided for the children to use.,2006-03-30,5000.0,360G-blf,The Big Lottery Fund,0.0439809572021
360G-blf-0031029709,Improve and extend play equipment at Radford Semele Play Area,The group will use the funding to improve the existing play area at the local park to cater for all age ranges to encourage positive play. This will improve access to physical outdoor play.  ,2015-12-09T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0439526907864
360G-blf-0031027733,RAY Stay and Play,RAY Stay and Play,2015-10-08T00:00:00+00:00,1257.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031049743,Flamsteadbury Lane Play Area,Flamsteadbury Lane Play Area,2017-05-31,9630.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031018738,Pen Tywyn Play Area,Not Available,2015-02-08,5000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031016939,Let's all play together,Not Available,2014-12-03,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031016060,Soft tread play area,Not Available,2014-11-12,9420.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031018592,Challenging Play = Happy play,Not Available,2015-01-28,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031019779,Play Zone,Not Available,2015-02-25,9950.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031008384,Let's Play Project Derby III,Not Available,2014-05-14,9980.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031013067,"Join In, Jump Up and Play",Not Available,2014-08-19,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031015059,Let's Play,Not Available,2014-10-10,605776.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-CFTyneWearNland-160892,Towards Meadow Well Play Map,Towards Meadow Well Play Map,2015-11-18T00:00:00+00:00,4876.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0439204683992
360G-blf-0031017993,Leybourne Play for All,Not Available,2015-01-14,9790.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031011946,Play development Castle Hill,Not Available,2014-07-23,6590.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-threeguineas:TGT342,2016 Suymmer play scheme,2016 Suymmer play scheme.,2016-04-21,10000.0,GB-CHC-1059652,Three Guineas Trust,0.0439204683992
360G-blf-0031008859,Activity play area,Not Available,2014-05-19,7275.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031009729,"Together We Can Play, Tell and Move",Not Available,2014-06-04,9860.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031014377,Glebe Play Area,Not Available,2014-09-24,8990.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031021056,Play and Well Being,Play and Well Being,2015-04-12T00:00:00+00:00,2555.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031012228,Loscoe Play Group,Not Available,2014-07-30,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031040638,Play in the Dark.,Play in the Dark.,2016-10-06T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031025619,The Play Date Project,The Play Date Project,2015-08-11T00:00:00+00:00,7930.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031010783,Play for All,Not Available,2014-06-25,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0030068358,Lets Play,Lets Play,2013-06-18,4500.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031014903,Free Range Play Here!,Not Available,2014-10-08,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031013084,Play up Pompey,Not Available,2014-08-19,9739.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031008205,Number & Money Play,Not Available,2014-05-07,4895.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031021362,Arnage Play Escape,Arnage Play Escape,2015-04-21T00:00:00+00:00,9539.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0030025095,Play for All Project,The project will develop a play project.,2008-11-06,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031011959,HaPPy - HARLING PLAY PROJECT,Not Available,2014-07-23,9692.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031016933,Stay and Play,Not Available,2014-12-03,9950.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031029555,Spring into PLAY!,Spring into PLAY!,2015-12-04T00:00:00+00:00,4960.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031010266,Brisley Amenity Play Area,Not Available,2014-06-18,9832.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031010104,PLAY AWAY,Not Available,2014-06-11,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031019772,Westbury Leigh Play Project,Not Available,2015-03-04,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-RobertsonTrust-006b000000AUyMWAA1,the Porridge & Play Project,the Porridge & Play Project,2015-03-26T00:00:00+00:00,8000.0,GB-SC-SC002970,The Robertson Trust,0.0439204683992
360G-blf-0031019625,Thurlow Play Area Renewal,Not Available,2015-02-25,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031013338,Play for All,Not Available,2014-08-27,9730.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031006968,Dorian Play Zone,Not Available,2014-04-03,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031009141,Familes@Play,Not Available,2014-05-26,9962.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031019487,Clepington Play Together Project,Not Available,2015-02-24,7500.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031012966,Play Cubert!,Not Available,2014-08-13,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031016318,Baby and Toddler Play Group,Not Available,2014-11-19,4860.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031010379,New (extention of) activity play area.,Not Available,2014-06-18,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031013294,DCC Play Theraphy Development,Not Available,2014-08-27,9940.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031018268,Play Zone,Not Available,2015-01-21,9950.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0030071945,Pop-Up for play,Pop-Up for play,2013-02-28,9850.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031003694,Splash of Play,Splash of Play,2014-02-03,4988.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031008365,Pirate Play Power!,Not Available,2014-05-14,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0030113841,Llanarthne Toddler Play Area,Llanarthne Toddler Play Area,2013-08-01,5000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031016507,Play Well,Not Available,2014-11-26,9923.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031011696,Re-surfaced play area,Not Available,2014-07-16,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031015191,You can play,Not Available,2014-10-15,9800.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031019402,Ty Fforest Play Project,Not Available,2015-02-22,4958.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-woodward:WCT2160,Towards a Play Facilitator at OMP Onley,Towards a Play Facilitator at OMP Onley.,2016-11-04,1000.0,GB-CHC-299963,Woodward Charitable Trust,0.0439204683992
360G-blf-0031019377,Petrockstowe Play Area,Not Available,2015-02-11,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031016310,Cheeky Cherubs Support and Play Group,Not Available,2014-11-19,4725.29,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031025628,Craigrownie Play Area,Craigrownie Play Area,2015-08-11T00:00:00+00:00,9749.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031017740,Soft Tread surfacing and play apparatus,Not Available,2015-01-07,9425.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031055246,Go Play Lismore,Go Play Lismore,2017-12-04,9715.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031002939,Play & Support,Play & Support,2014-01-17,4994.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031014470,Baldernock Stay and Play,Not Available,2014-08-05,6550.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031020747,Penlan Play,Not Available,2015-03-26,5000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031011643,Smith's Wood Stay and Play,Not Available,2014-07-16,6502.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031015812,Play programme,Not Available,2014-11-05,9950.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-dulverton-006D000000MJrIq,Towards an external play area,Towards an external play area,2007-02-06T00:00:00+00:00,2000.0,GB-COH-07991677,The Dulverton Trust,0.0439204683992
360G-blf-0031016904,Bright Sparks Play Groups,Not Available,2014-12-01,9984.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031015959,A 'greener' play area,Not Available,2014-11-05,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031008933,'Play together',Not Available,2014-05-21,5970.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031037522,Morriston Play Project,Morriston Play Project,2016-07-15T00:00:00+00:00,96748.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031030708,Borthyn Play For All,Borthyn Play For All,2016-01-21T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-CFTyneWearNland-170756,Towards a new canopy over the a soft play area,Towards a new canopy over the a soft play area,2016-09-12T00:00:00+00:00,3000.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0439204683992
360G-blf-0031013975,Wreningham Play Project,Not Available,2014-09-17,9926.32,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031020283,Empowered Play with Loose Parts - A Scrapstore Playpod,Not Available,2015-03-18,9200.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031011185,BIGG Play Zone,Not Available,2014-07-09,9996.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031009931,Platform Play,Not Available,2014-06-11,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031016100,The Hollow Play Project,Not Available,2014-11-12,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031013667,Seagrave Play,Not Available,2014-09-10,10000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031001775,Dumbiedykes Play Corridor,Dumbiedykes Play Corridor,2013-11-08,8000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031017946,Staining Stay and Play,Not Available,2015-01-14,9680.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-blf-0031019929,Play Together,Not Available,2015-03-07,5000.0,360G-blf,The Big Lottery Fund,0.0439204683992
360G-LondonCatalyst-1230062400000DxidxAAB,Add + Up - 2,SEN Play project,2016-05-10T00:00:00+00:00,1000.0,GB-CHC-1066739,London Catalyst,0.0439204683992
360G-blf-0030096409,Outdoor play equipment for Cylch methrin Maes y Coed )Flint),The project is to develop the activities of the group. The money is for educational outdoor play equipment.,2009-05-22,4452.0,360G-blf,The Big Lottery Fund,0.0439166698541
360G-blf-0030085752,Renewing Resources and Equipment,"The project is to develop the play and educational resources of the group. The money is for resources, play and electrical equipment.",2006-08-14,2500.0,360G-blf,The Big Lottery Fund,0.0437706607252
360G-blf-0030079354,Chwarae yn yr awyr iach,The project is to improve the outdoor play facilities for the group. The money is for storage shed and play equipment.,2008-09-22,2400.0,360G-blf,The Big Lottery Fund,0.0437666707803
360G-blf-0031042751,Right top Play,"Ysgol T. Gwynn Jones in Conwy will use the grant to install play equipment which will provide improved play provision for their community. This grant for Â£5,000 will fund play equipment.",2016-11-29T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0436910755721
360G-blf-0030041870,Play Equipment,This Association will purchase play equipment and soft surfacing.,2006-12-08,10000.0,360G-blf,The Big Lottery Fund,0.0436076709986
360G-blf-0030074885,Prate Ship Project/Bwriad Llong Mor Leidr,The project is the development of an outdoor play area for the school and community groups. The money is for outdoor play equipment.,2007-08-20,5000.0,360G-blf,The Big Lottery Fund,0.043444803336
360G-blf-ML_2_010106041,Install safety play surface and outdoor play equipment.,A project to improve the facilities for pre-school children in this playgroup in a deprived area. The grant over one year is to build a safe play area and buy outdoor play equipment liker a sandpit and play tables.,2004-07-14,7976.0,360G-blf,The Big Lottery Fund,0.043328873035
360G-woodward:WCT362,Play equipment,Towards play equipment and materials,2000-01-26,1000.0,GB-CHC-299963,Woodward Charitable Trust,0.0433074030174
360G-blf-0030141485,Outdoor Play Project 204,The project will improve the opportunities for safe and imaginative outdoor play at an existing scheme by re-surfacing the outside play area and purchasing equipment.,2005-07-08,5000.0,360G-blf,The Big Lottery Fund,0.0432393019098
360G-blf-0030022830,Wombleton Play Equipment,This group will use an award to replace their current outdoor play equipment with a new twin tower play system. The playground facility is available for use by anyone in the local community.,2008-10-28,9875.0,360G-blf,The Big Lottery Fund,0.0432238868021
360G-blf-0031020347,LKCS Play Equipment for the Community,Not Available,2015-03-18,9921.0,360G-blf,The Big Lottery Fund,0.0430905698112
360G-blf-0031031318,Play Without Limits,The school will use the funding to provide outdoor play equipment. This will encourage more outdoor play and increase childrenâ€™s health and wellbeing.,2016-02-11T00:00:00+00:00,9950.0,360G-blf,The Big Lottery Fund,0.0430329205167
360G-blf-A4E_2_010093992,Play area improvements,This project is part of a larger project to refurbish the play area to provide new safe and stimulating play and sports area. The award will provide a new piece of play equipment to cater for children of all abilities. The award is for a contribution towards outdoor play equipment - (Jukebox - Boogie Woogie),2004-04-02,5000.0,360G-blf,The Big Lottery Fund,0.0428888458985
360G-CFTyneWearNland-171417,Towards Play equipment for the stay & play session in Howdon Community Centre,Towards Play equipment for the stay & play session in Howdon Community Centre,2017-01-09T00:00:00+00:00,2000.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0428709935705
360G-blf-0030042664,Toppers outdoor Play Area,The project is the development of an outdoor play area for a primary school. The money is for outdoor play equipment.,2006-09-19,2678.0,360G-blf,The Big Lottery Fund,0.0427945367407
360G-blf-0031046803,Whiteheath Infants EYFS & KSI Outdoor Play Development Project,This project will provide new play equipment for primary school children. This will increase the space available and improve opportunities for play.,2017-03-08T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0427336043783
360G-blf-0031035095,Provision of play equipment in village play area,This parish council will use the funding to purchase and install new playground equipment in the play area. This will provide a safe play area for local children.,2016-05-17T00:00:00+00:00,9500.0,360G-blf,The Big Lottery Fund,0.0426889447018
360G-blf-0031015913,"Create, Imagine and Play. An project to develop outdoor play resources",Not Available,2014-11-05,10000.0,360G-blf,The Big Lottery Fund,0.0426640908719
360G-blf-0031026772,Murroes Maze of Fun and Play,This school will use the funding for outdoor play equipment.,2015-09-08T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0426423323912
360G-blf-0030019846,Outdoor Play,"The project will develop outside play, through provision of an outdoor play area and associated equipment.",2008-09-04,10000.0,360G-blf,The Big Lottery Fund,0.0424790046662
360G-blf-0031027785,Melton Constable Play Area,"The organisation will use the funding to purchase outdoor play equipment and safety surfacing suitable for use by older children, which will be installed at the groupâ€™s play area and recreation ground. This will enable the group to provide a wider range of equipment and play facilities, ensuring that children and young people of all ages can have access to safe outdoor play.  ",2015-10-14T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0424685784023
360G-blf-0031008661,Outdoor play equipment with all year round access.,Not Available,2014-05-07,10000.0,360G-blf,The Big Lottery Fund,0.0424231498227
360G-blf-0030032600,Outdoor Play Equipment,"With a Lottery award the Teddy Bears Pre-School will upgrade their outdoor play area. The group will replace their old equipment with a new wooden adventure playground which can be used all year round for outside play and for PE sessions. The new play equipment will help to improve the children's physical, social and imaginative play skills.",2004-12-10,5000.0,360G-blf,The Big Lottery Fund,0.0423582162419
360G-blf-0030089803,"New Play Equipment for Hagg Bank Play Area, Wylam",This parish council in Northumberland will use an award to install new play equipment and safety surfaces at a play area where the existing equipment has been removed due to safety reasons. The project will increase community use of play facilities in the area.,2010-03-18,6552.0,360G-blf,The Big Lottery Fund,0.0422718832612
360G-blf-0030086608,Develop an open access play area,The project is the development of an outdoor play area for the school and the community.  The money is for a play surface and equipment.,2006-02-21,5000.0,360G-blf,The Big Lottery Fund,0.0422020866612
360G-blf-0031015549,School outdoor play equipment for KS1 and KS2 playgrounds.,Not Available,2014-10-29,10000.0,360G-blf,The Big Lottery Fund,0.0421021503332
360G-blf-0030011388,To provide new play equipment,A parish council will provide new play equipment for its play area as the existing equipment has become unsafe for the local children.,2007-01-18,8000.0,360G-blf,The Big Lottery Fund,0.0420950586783
360G-blf-0031050879,Roadwater Community Play Equipment for under 7's,"This group will use the funding to provide outdoor play equipment for children under seven years of age, so that they have a safe area to play and increase their health and fitness.",2017-07-05,10000.0,360G-blf,The Big Lottery Fund,0.0420875066218
360G-blf-0030007476,Rockingham Outdoor Play Area Development,This nursery in Southwark will develop a children's play area with a safe surface and new play equipment.,2007-03-15,9814.0,360G-blf,The Big Lottery Fund,0.0420468245109
360G-blf-A4E_3_010133928,outdoor play equipment,A pupose built toddler's play area will be created at the exisitng play park as there is no provision for children under five at present.,2004-10-07,5000.0,360G-blf,The Big Lottery Fund,0.0419429419948
360G-blf-0030031543,Infant Play Area,The aim of the group is to refurbish an existing play area.    The award will be used to purchase play equipment and safety surfacing to enable more people to use the play area. The money is for play equipment; safety surfacing.,2005-01-18,5000.0,360G-blf,The Big Lottery Fund,0.0419045749486
360G-blf-0031001209,GreendYkes Outdoor  Play Project,GreendYkes Outdoor  Play Project,2013-11-21,10000.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0031011721,Outdoor Play,Not Available,2014-07-16,8095.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0031006949,Blaby Stokes Outdoor Play Project,Not Available,2014-04-03,9970.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0030114111,Access to outdoor play area,Access to outdoor play area,2013-08-20,5822.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0031014384,Outdoor Activity Play Area,Not Available,2014-09-24,10000.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0030022602,Outdoor Play Area Development,The project will develop the outdoor play area.,2008-09-04,10000.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0031007906,BOURTREE OUTDOOR PLAY AREA,Not Available,2014-04-26,10000.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0031020775,Outdoor Play,Not Available,2015-03-26,575.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0031014950,Outdoor Play Area,Not Available,2014-10-08,10000.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0030113964,Outdoor Play Area,Outdoor Play Area,2013-08-20,10000.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0030049472,Playhouse,The group will extend outdoor play through the purchase of a playhouse.,2006-03-30,727.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0030079367,An innovative and imaginative outdoor play area,The project will provide an outdoor play area.,2009-03-12,10000.0,360G-blf,The Big Lottery Fund,0.0418846429251
360G-blf-0031054313,Wormingford Play Area,The project will provide new play equipment in the local park for the community to use.  ,2017-11-08,9041.0,360G-blf,The Big Lottery Fund,0.0418591484349
360G-blf-0030017214,Playhouse Outdoor Play,The project will use the grant to provide outdoor play equipment for their new premises.,2011-03-10,9996.0,360G-blf,The Big Lottery Fund,0.0417708919838
360G-blf-0031028546,Recreation ground play equipment,The group will use the funding to install outdoor play equipment in this rurally isolated area. This will increase community play facilities.  ,2015-11-04T00:00:00+00:00,5560.0,360G-blf,The Big Lottery Fund,0.0417116266101
360G-blf-0030027030,Play area,An outdoor play area will be created for use by 2-7yr olds from the local community during playtimes and after school.,2005-06-23,4755.0,360G-blf,The Big Lottery Fund,0.0416739231618
360G-blf-0030026116,New play equipment,The existing play area will be transformed and upgraded with new play equipment after consultation with children and their parents about their play needs.,2005-09-22,5000.0,360G-blf,The Big Lottery Fund,0.0416458493558
