Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0031009367,2014 Programme of Activities,Not Available,2014-06-01,2345.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-QuartetCF-A449180,Grant to Alive Activities Ltd,As requested by the donor.,2017-06-07T00:00:00+00:00,500.0,GB-CHC-1080418,Quartet Community Foundation,0.0390727266309
360G-truecolours:TCT1376,Activities for Bereaved Siblings,Towards its Activities for Bereaved Siblings project.,2016-07-12,5000.0,GB-CHC-1089893,True Colours Trust,0.0390727266309
360G-woodward:WCT151,Over 5's Activities,Over 5's Activities,1998-02-02,400.0,GB-CHC-299963,Woodward Charitable Trust,0.0390727266309
360G-dulverton-006D000000NY032,Bursaries for Offshore/Inshore Activities,Bursaries for Offshore/Inshore Activities,2013-02-27T00:00:00+00:00,75000.0,GB-COH-07991677,The Dulverton Trust,0.0390727266309
360G-QuartetCF-A476246,Grant to Alive Activities Ltd,As requested by the donor.,2018-03-22T00:00:00+00:00,500.0,GB-CHC-1080418,Quartet Community Foundation,0.0390727266309
360G-RobertsonTrust-006b000000HLS1dAAH,The Activities Programme,The Activities Programme,2016-05-24T00:00:00+00:00,1500.0,GB-SC-SC002970,The Robertson Trust,0.0390727266309
360G-CFTyneWearNland-162143,Towards Activities for All,Towards Activities for All,2016-04-06T00:00:00+00:00,800.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0390727266309
360G-blf-0031014947,Sharing Activities,Not Available,2014-10-08,8900.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-blf-0031018617,Purposeful Activities Project,Not Available,2015-01-28,9970.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-blf-0031014339,CAATS - Choosing Alternative Activities to Substances,Not Available,2014-09-24,9280.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-ocf-a061600000fS9lW,Group Trailer Project,Purchase trailer box for scouting activities,2015-04-27T00:00:00+00:00,500.0,GB-CHC-1151621,Oxfordshire Community Foundation,0.0390727266309
360G-CFTyneWearNland-160275,Towards Activities programme,Towards Activities programme,2015-08-05T00:00:00+00:00,2000.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0390727266309
360G-blf-0030067801,Group Activities,Group Activities,2013-07-09,1328.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-blf-0031021305,Rainbow Group Intergenerational  heath activities programme,Rainbow Group Intergenerational  heath activities programme,2015-04-21T00:00:00+00:00,5435.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-truecolours:TCT1344,Myspace project for siblings,Towards its Myspace project for sibling activities.,2016-03-21,5000.0,GB-CHC-1089893,True Colours Trust,0.0390727266309
360G-blf-0031012530,Flower Arranging Activities,Not Available,2014-08-05,1527.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-dulverton-006D000000MJrFg,Towards the activities budget,Towards the activities budget,2006-05-11T00:00:00+00:00,2000.0,GB-COH-07991677,The Dulverton Trust,0.0390727266309
360G-blf-0031011309,Well Being Activities,Not Available,2014-07-09,5230.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-blf-0031015162,Staying Well Activities for Bereaved Persons,Not Available,2014-10-15,9950.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-CFTyneWearNland-161167,To support the activities of Coastwatch,To support the activities of Coastwatch,2015-10-15T00:00:00+00:00,300.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0390727266309
360G-CFTyneWearNland-161168,To support the activities of Sunderland Cardiac Support Group,To support the activities of Sunderland Cardiac Support Group,2015-10-15T00:00:00+00:00,300.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0390727266309
360G-blf-0031030715,Route 66,This group will use the funding to develop their activities.,2016-01-25T00:00:00+00:00,3760.0,360G-blf,The Big Lottery Fund,0.0390727266309
360G-blf-0030081269,Walking Activities,"The group provides social, recreational and educational activities for its members.  The project will bring those who are sedentary together to participate in walking activities.",2005-08-25,1000.0,360G-blf,The Big Lottery Fund,0.0378527668745
360G-blf-0030090548,Social Activities Project,"This voluntary group in Doncaster will use an award to run a number of social and physical activities. The group will purchase a bingo machine, a computer, kitchen equipment and a Nintendo Wii to encourage participation in activities. The project will provide social activities and reduce isolation for older people within the community.",2010-04-15,2546.0,360G-blf,The Big Lottery Fund,0.0366766515477
360G-blf-0030046150,social and arts activities,The group provides social and recreational activities for the area of Killowen.  The project will bring members of the community together to attend a range of social and artistic activities.,2006-03-15,4901.0,360G-blf,The Big Lottery Fund,0.0364561226861
360G-blf-0030001524,Nifty Fifity +,"The group provide social, recreational and physical activities for older people in the Portadown area. The project is to provide a programme of activities for the coming year,",2007-11-14,8637.0,360G-blf,The Big Lottery Fund,0.0350938577865
360G-blf-0030085827,Carnagat Area Community Activities,"The group provides a range of social, recreational and educational activities for people of all ages in the Carnagat area of Newry. The project is to develop a programme of activities for the coming year.",2006-12-13,7954.0,360G-blf,The Big Lottery Fund,0.0350108534796
360G-blf-0030082069,Activities,"The group provides social and educational activities for older people, dispelling isolation.  The project will deliver a series of social and educational activities to keep older people mentally and physically active.",2006-01-18,2690.0,360G-blf,The Big Lottery Fund,0.034869648589
360G-blf-0030077324,Social Activities Progamme,"The group promotes opportunities to develop physical, social, cultural and academic activities in the Creggan area of Londonderry. The project is to develop a programme of activities for the coming year.",2007-03-14,10000.0,360G-blf,The Big Lottery Fund,0.0343728737563
360G-blf-0030031029,There is no project name available for this record,This group from Queenzieburn provides social and recreational activities for older people. The grant is for educational outings and activities.,2005-11-01,4200.0,360G-blf,The Big Lottery Fund,0.0343097583556
360G-blf-0030000937,Social Activities,"The group holds social and cultural activities for its members, the grant will enable the group to hold a community concert and seasonal activities for the local community.",2007-11-14,1675.0,360G-blf,The Big Lottery Fund,0.0341485910636
360G-blf-0031003846,"Educational, Information and Social Activities","Educational, Information and Social Activities",2014-02-03,2047.0,360G-blf,The Big Lottery Fund,0.0338556768351
360G-blf-0030016336,Portadown Widows Project,The group will use their grant to provide a range of social and educational activities.,2012-03-08,5440.0,360G-blf,The Big Lottery Fund,0.0338556768351
360G-blf-0030009687,Seasonal and social activities,"The group promotes health promotion activities for people who are retired, the project will help to reduce social isolation through a range of physical and social activities.",2007-07-04,4660.0,360G-blf,The Big Lottery Fund,0.0338312455663
360G-blf-0031030206,"Educational,Social and Physical Activities Programme","The organisation will use the funding to continue to provide a variety of outings, social and recreational activities primarily for men aged over 65. This will provide an opportunity for beneficiaries to engage in new activities and reduce social isolation.",2016-01-06T00:00:00+00:00,1156.0,360G-blf,The Big Lottery Fund,0.0338209806721
360G-blf-0030027353,Social and Recreational Activities,The group holds weekly social and recreational activities.  The project will provide the residents of this area with a range of educational and healthy activities over the forthcoming year.,2005-08-03,4483.0,360G-blf,The Big Lottery Fund,0.033640156681
360G-blf-0030072572,Staying Connected,The project provides social activities for disadvantaged older people in the Dungannon area.  The grant will be used to provide a programme of activities..,2012-12-06,5114.0,360G-blf,The Big Lottery Fund,0.0335729782176
360G-blf-0030085391,Activities,"The group provides a range of social, educational and recreational activities, for it's community, in the Gortaclare area of Omagh.  The project will deliver a range of activities, developing the social and educational skills, of young people.",2007-02-14,9922.0,360G-blf,The Big Lottery Fund,0.0335068492777
360G-blf-0030085425,The Birches Cosy Club,"The group provides support and social, recreational and educational activities for older people in its community in the Portadown area.  The grant will fund a programme of activities for the forthcoming year.",2006-12-13,8450.0,360G-blf,The Big Lottery Fund,0.0333255071604
360G-blf-0030133666,physical activities programme for the community,The group holds social activities for its members.  The project will bring older people together to participate in line dancing and clay pigeon activities.,2006-09-21,1000.0,360G-blf,The Big Lottery Fund,0.0332396112907
360G-blf-A4E_3_010159813,"bingo machine, PA system",An upgraded bingo machine and PA system will improve the social activities for members.,2005-05-19,639.0,360G-blf,The Big Lottery Fund,0.0332137681871
360G-blf-0030141375,Social and Recreational activities,"A project to provide access to social, recreational and educational activities for Chinese people in the Burton area.  The project will enable the group to hold a range of activities that will improve the quality of life for members of the Chinese community.",2005-09-09,49401.0,360G-blf,The Big Lottery Fund,0.0327909851043
360G-blf-0030036227,Social & recreational activities,"The award will pay for social, recreational and educational activities and equipment for older people.",2005-04-21,4500.0,360G-blf,The Big Lottery Fund,0.0326140652572
360G-blf-0030086108,Social Activities 2006,"The group provides support for people who served in the armed forces during the Burma Campaign between 1939-1945.  The project will bring isolated members and families together, for social activities during 2006.",2006-02-15,5000.0,360G-blf,The Big Lottery Fund,0.0326094093188
360G-blf-0030087477,Social Activities,"The project is to support the social activities of a luncheon club.  The money is for bingo machine, day outings and meals.",2006-07-17,1387.0,360G-blf,The Big Lottery Fund,0.0325555088664
360G-blf-0030080124,Cefn Glas Social Activities,The project is a programme of social and recreational activities for a group of older people. The money is for gardening items and travel costs for outings.,2007-10-15,1670.0,360G-blf,The Big Lottery Fund,0.0324751293156
360G-blf-0030017372,Few Activities,The group will use the grant to organise a range of social activities for the local community over the coming year.,2011-02-10,8460.0,360G-blf,The Big Lottery Fund,0.0323008353364
360G-blf-0030012461,Activities programme,"he group offers a range of social, recreational and educational activities to women in the Milford area of Armagh, the project is to organise a programme of activities for the coming year.",2007-05-09,3307.0,360G-blf,The Big Lottery Fund,0.0322335110002
360G-blf-0030001229,Activities for the community,"The group provides a range of classes and activities for people living in the Larne area, the project will help to reduce social isolation through a range of activities for younger and older people.",2007-12-12,6009.0,360G-blf,The Big Lottery Fund,0.0321758808406
360G-blf-0031021751,Social Activities for the Elderly (SAFE) Development Project,"The organisation will use the funding to develop a programme of social activities for people over 50 living in Halliwell and surrounding areas in Bolton to include, luncheon clubs, social activities and trips. This will reduce social isolation through positive activities aimed at developing relationships and accessing a support network.  ",2015-05-06T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.032123518038
360G-blf-0030083916,Sports Activities,The group provides a range of social and recreational activities for young people in its area.  The grant will enable the members of the group to introduce more dynamic physical activities.,2005-04-28,955.0,360G-blf,The Big Lottery Fund,0.0321019654428
360G-blf-0030072607,Out and about activities,"This is a project by a voluntary organisation in Blyth.  The organisation will use the funding to provide social activities to older people in the local area.  This will enable vulnerable people to participate in activities to reduce isolation, encourage social interaction and improve confidence.",2013-01-24,9711.0,360G-blf,The Big Lottery Fund,0.0319658711267
360G-blf-0031050915,The Breakaways,"The group, based in Newtownabbey, provides social, recreational and educational activities to reduce social isolation of older people. They are using a £7,765 grant to provide more activities including, dancing, crafts and day trips.",2017-07-06,7765.0,360G-blf,The Big Lottery Fund,0.0318949433892
360G-blf-0030019140,Moving Forward,"The group provides a range of social, recreational and educational activities for the local community of Derrykeighan, Ballymoney, the project is to develop the groups facility and to provide a range of activities for the coming year.",2008-08-07,9061.0,360G-blf,The Big Lottery Fund,0.0317674296139
360G-blf-0030113715,"Educational, Social and Physical Activities Programme",This is a project by a voluntary organisation in South Shields. The organisation will use the funding to provide a variety of outings and social activities primarily but not exclusively for men aged over 65. This will provide an opportunity for beneficiaries to engage in new activities and reduce social isolation.,2013-08-29,1154.0,360G-blf,The Big Lottery Fund,0.0317363316801
360G-blf-0030079320,Activities For Over 60s Club,"The project will help to reduce social isolation by involving older people in group activities, and social gatherings and outings.",2009-03-12,6422.0,360G-blf,The Big Lottery Fund,0.031526866648
360G-blf-0031006402,Social Activities in Staithes,"This is a project by a charity in Scarborough. The organisation will use the funding to run a 12 month programme of activities and classes for the community including dancing, Knit and Natter sessions and a dominoes club. This will encourage interaction across generations and provide social and recreational activities and a support network for older people.",2014-03-26,5830.0,360G-blf,The Big Lottery Fund,0.0314018954507
360G-blf-0030086280,Extending Social Activities,"The project is to extend the social activities of a group of older people. The money is for audio equipment, bingo machine, games and puzzles and the publishing of a newsletter.",2006-02-21,1228.0,360G-blf,The Big Lottery Fund,0.0313787973857
360G-blf-0030096665,Leisure Activities,The project is to provide social activities for a group of older people.  The money is for travel costs.,2008-11-17,1440.0,360G-blf,The Big Lottery Fund,0.0312130194854
360G-blf-0030085110,Community Relations for the Over 50's,"The group provides activities for older poeple in the Harpers Hill, Newmills area of Coleraine. The project is to offer a varied programme of social, educational and recreational activities.",2006-12-13,2508.0,360G-blf,The Big Lottery Fund,0.0311010052161
360G-blf-0030072642,Continuation of a range of activities run by SOFA,"RECESSION RESPONSE  This is a project by a voluntary organisation in Halifax.  The organisation will use the funding to provide social activities to older people in the local area.  This will enable vulnerable people to participate in activities to reduce isolation, encourage social interaction and improve well being.",2013-01-10,8301.0,360G-blf,The Big Lottery Fund,0.0310578179415
360G-blf-0030078614,"Social Activities, Transport cost.","The project will help to reduce social isolation, by involving older people in a range of activities.",2008-10-09,1485.0,360G-blf,The Big Lottery Fund,0.0310551106241
360G-blf-0030013478,Cultural Activities,"The group, which runs activities for people in the Curryfree area, will use the grant to run a range of activities in the coming year.",2010-08-05,9350.0,360G-blf,The Big Lottery Fund,0.0307799088862
360G-blf-0030069645,Pert Community Activity Programme,"The association provides a range of social, recreational and educational activities for the local community, and the grant will fund a programme of activities.",2012-08-02,3666.0,360G-blf,The Big Lottery Fund,0.0307335851747
360G-blf-0030064284,Comanionship and healthy living,"The organisation, based in Kilkeel, provides a range of social and educational activities for older people. The grant will fund activities and equipment.",2013-05-09,6819.0,360G-blf,The Big Lottery Fund,0.0305286869155
360G-blf-0030016684,Silvers Community Club,"This is a project by a community organisation in Ockbrook, Derbyshire. The group will use the funding to provide a range of activities for older people. This will engage the beneficiaries in social activities to reduce feelings of isolation.",2012-07-12,7380.0,360G-blf,The Big Lottery Fund,0.0304952217156
360G-blf-0030078756,Development of activities for group,The project is to provide social activities for a group of older people.  The money is for travel costs and a visual bingo machine.,2008-05-19,931.0,360G-blf,The Big Lottery Fund,0.0304140003747
360G-blf-0030058670,Raleigh Lodge Social Activities Project,This community organisation in Kingston upon Hull will use funding to provide social activities for the benefit of local residents. This will reduce create activities to occupy older residents and encourage integration leading to reduced isolation.,2011-03-03,2472.0,360G-blf,The Big Lottery Fund,0.0303730023395
360G-blf-AAS_3_010179157,There is no project name available for this record,"This group provide social and recreational activities for older people. The grant is for oven, heaters and hand wash units.",2005-10-04,815.0,360G-blf,The Big Lottery Fund,0.0302469183912
360G-blf-0030086011,"Social, Recreational and Educational Activities","The group provides recreational and educational activities for older people. The project is to provide a range of  social, recreational and educational activities for older people in the Creggan area of Derry.",2005-12-14,4620.0,360G-blf,The Big Lottery Fund,0.0301991917075
360G-blf-0030009527,Healthy activities and social outings,"The group holds a range of social and educational activities for its members, the project will increase physical activity amongst members.",2007-08-08,6250.0,360G-blf,The Big Lottery Fund,0.0301368656773
360G-blf-0031043258,Ageless Opportunities Directory of Social Activities,"This project will deliver an early intervention and support programme for older people, including collating a physical directory of social activities for older people. This will also involve recruiting volunteers to provide information, advice and signposting to social activities for older people to reduce isolation and improve wellbeing.",2016-12-07T00:00:00+00:00,9600.0,360G-blf,The Big Lottery Fund,0.0301178911723
360G-blf-0030024740,Empowerment Programme For Older People in the Mourne Area,"The group which provides a range of educational, recreational and social activities for older people in the Kilkeel area will organise a range of activities for the coming year.",2008-10-09,9759.0,360G-blf,The Big Lottery Fund,0.0301017154298
360G-blf-0030017452,Social Activities For Senior Citizens,"The group, which runs bowling events and activities for older people in the area, will use the grant to run recreational activities for members.",2011-07-07,900.0,360G-blf,The Big Lottery Fund,0.030060060599
360G-blf-0030018779,The Nifty Fifties,"Based in Loughgall, Armagh, the project will use the grant to provide a range of social activities for older people.",2011-08-04,2937.0,360G-blf,The Big Lottery Fund,0.0300016707615
360G-blf-0030035939,Additional activities and equipment,"Older people from the social club will benefit from engaging in social activities and from taking part in additional activities with the provision of equipment and facilities such as a bingo machine, BBQ and greenhouse. trestle tables, social activities & transport, bingo machine, bbq, greenhouse",2005-07-21,1890.0,360G-blf,The Big Lottery Fund,0.0299862561117
360G-blf-0030086241,social and arts activities,The group provides social and recreational activities for young people of Windyhall area of Coleraine.  The project is to encourage young people to be more involved in social and arts activities.,2006-01-18,2750.0,360G-blf,The Big Lottery Fund,0.0299498332441
360G-blf-0030032400,Social Programme,The group provides social and recreational activities for the residents of the Lower Ormeau Road.  The grant will pay for planned activities including training classes and social outings.,2005-03-30,4940.0,360G-blf,The Big Lottery Fund,0.0299421694301
360G-blf-0030010523,Out of the House,"The group provides a range of activities for older people in the Cloughmill's area of Antrim, the project is to organise social and recreational activities for the coming year.",2007-05-09,4596.0,360G-blf,The Big Lottery Fund,0.0299218291987
360G-blf-0030011212,Active 36,"The group provides social, educational and recreational activities to the residents of the Village of Dunloy, the project is to develop a programme of activities.",2007-05-09,5607.0,360G-blf,The Big Lottery Fund,0.0299158635871
360G-blf-0030085174,Activities and holiday,"The project is to provide social activities for a group of older people.  The money is for travel, accommodation and a bingo machine.",2006-05-22,2580.0,360G-blf,The Big Lottery Fund,0.0298139046838
360G-blf-0030077356,Social Activities,The group holds social and recreational activities for its members.  The grant will enable the group to hold educational classes and attend outings.,2007-01-17,5109.0,360G-blf,The Big Lottery Fund,0.0297654666838
360G-blf-0031030149,A new beginning!,"The organisation will use the funding to purchase equipment and run social, recreational and educational activities for older people in the local community. This will aim to reduce social isolation.  ",2016-01-06T00:00:00+00:00,8642.0,360G-blf,The Big Lottery Fund,0.0296830429471
360G-blf-0031051900,New Initiatives,"The project will provide craft activities, day trips and social activities for older people to promote social interactions and reduce feelings of isolation.",2017-08-09,3000.0,360G-blf,The Big Lottery Fund,0.0296804525887
360G-blf-AAS_3_010131868,There is no project name available for this record,"This group provides social and recreational activities for retired members of the TGWU and local community. Grant will allow group members to take part in community activities and learn new skills, relieving social isolation.  The grant will be used to fund excursions, functions, IT training and recruitment activities.",2004-10-08,2000.0,360G-blf,The Big Lottery Fund,0.029634996365
360G-blf-0030005278,Activities Programme,"The group provides social interaction among the rural community of Caledon. The project is to organise a range of social, recreational and educational activities for the coming year,",2007-11-14,7060.0,360G-blf,The Big Lottery Fund,0.0295854566595
360G-blf-0030002662,Various Activities,"The group holds a range of social and physical activities for its members, the grant will enable group members to attend a respite trip and participate in a range of social and recreational activities.",2007-08-08,4150.0,360G-blf,The Big Lottery Fund,0.0294819023659
360G-blf-0030082659,Social and Educational Activities,"The group provides facilities for its community in the Beechway area of County Tyrone including social, educational and recreational activities.  The project will deliver a series of planned social, educational and recreational activities for its community as the group is newly formed.",2005-11-02,4949.0,360G-blf,The Big Lottery Fund,0.0294533530393
360G-blf-0030102409,Children's Holidays activities,"Active Play aims to offer a wider range of recreational activities to young people residing in the isolated islands of Mallaig, Morar and Arisaig. This grant will be used to pay for canoeing activities, accommodation, subsistence, mountain biking activities, arts activities and sailing activities.",2010-03-01,6286.0,360G-blf,The Big Lottery Fund,0.0293221450569
360G-CFTyneWearNland-160700,Towards Kays community lounge activities,Towards Kays community lounge activities,2016-01-21T00:00:00+00:00,2895.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0292226059214
360G-blf-0031005159,Craig yr Hendre Community Activities Programme,Craig yr Hendre Community Activities Programme,2014-03-04,1768.0,360G-blf,The Big Lottery Fund,0.0292226059214
360G-blf-0031020006,Community Activities,Not Available,2015-03-11,10000.0,360G-blf,The Big Lottery Fund,0.0292226059214
360G-blf-0031014909,Community Activities,Not Available,2014-10-08,8000.0,360G-blf,The Big Lottery Fund,0.0292226059214
360G-blf-0031018248,Ongoing activities in support of Community Mediation,Not Available,2015-01-21,6740.0,360G-blf,The Big Lottery Fund,0.0292226059214
360G-blf-0030005392,Packington Square Activities for All,A project by this residents association in Islington to unite the community by providing a programme of social and educational activities.,2007-09-17,6855.0,360G-blf,The Big Lottery Fund,0.0291761068951
360G-blf-0030082249,Club activities,"The group provides social, educational and recreational activities for older people in the Clogher and Augher areas of Dungannon.  The project will provide a series of activities including a twenty year celebration for the club, trips and armchair aerobics for older people.",2005-09-07,3660.0,360G-blf,The Big Lottery Fund,0.0291178087
360G-blf-AANI_2_010136965,social and healthy living activities for older people,The group provides social and recreational activities for older people in a rural area.  The grant will be used to run reflexology classes for its members and provide transport.,2004-12-15,3080.0,360G-blf,The Big Lottery Fund,0.0290565993586
360G-blf-A4E_3_010140363,Social activities and administration costs,This newly formed group will bring together retired and serving seafarers and fishermen for social activities and mutual support.,2005-01-06,3682.0,360G-blf,The Big Lottery Fund,0.0290079176775
360G-blf-A4E_3_010133124,"improve activities, upgrade equipment","A project to encourage older people from former mining communities to take part in recreational and social activities, reducing isolation for people living in the Nuneaton and Bedworth area. The grant will pay for a bingo machine, transport, dances, and social evenings",2004-11-02,5000.0,360G-blf,The Big Lottery Fund,0.0289595260645
360G-blf-0030064708,Outreach Events,The group provides activities and social opportunities for those aged 60 plusand reside within the Garvagh area.  The grant will be used to through the provision of social and educational activities. The grant will be used to provide a range of events and activities for their members.,2013-01-10,3440.0,360G-blf,The Big Lottery Fund,0.0288968126971
360G-blf-0031023782,A4A - Sandyford Activities for All,"The funding will be used for a variety of social activities, including physical activities such as boccia and golf, visits to the local theatre and entertainment events, for older people. This will help combat loneliness and isolation.",2015-06-24T00:00:00+00:00,9830.0,360G-blf,The Big Lottery Fund,0.0288226222403
360G-blf-0031045339,Kilmore Every Youthful KEY Developments,"The organisation provides activities for older people in the Kilmore, Mullavilly and Tandragee area of Armagh. They are using the Â£9,980 grant to provide more activities to improve health and well-being and reduce isolation. Activities include exercise sessions, social outings, talks, and craft classes.",2017-02-02T00:00:00+00:00,9980.0,360G-blf,The Big Lottery Fund,0.0287848932328
360G-blf-0030015715,Reaching Out,"The organisation provides educational and social activities to residents living within the rural areas of Pomeroy and Donaghmore. The grant will be used to run a programme of social activities, new equipment will also be purchased.",2013-08-29,8245.0,360G-blf,The Big Lottery Fund,0.0287598527065
360G-blf-0030019396,50+ Group Programme of Activities,The project is to organise a range of social and recreational activities for the coming year.,2008-06-12,9360.0,360G-blf,The Big Lottery Fund,0.0287388718338
360G-blf-0030048730,Start up costs/new activities,"This group provides a weekly social meeting with activities and events for the older people in the Moortown area of Leeds.  The project aims to extend the existing activities by arranging trips to places of interest, providing gentle exercise classes and crafts activities.  These new activities will enable participants to develop new skills, promote healthier lifestyles and reduce the fear of isolation.",2006-06-22,1040.0,360G-blf,The Big Lottery Fund,0.0286785955307
360G-blf-0030081615,There is no project name available for this record,This group provides social and recreational activities for the local community.Thia grant will fund P.A. system and freight.,2005-05-16,3850.0,360G-blf,The Big Lottery Fund,0.0286691369805
360G-blf-0030085344,The L.I.F.E program,"The group provides educational, social and recreational activities within the Killylea area of Armagh. The project is to organise a programme of activities for the coming year and to install a heating system.",2007-02-14,9820.0,360G-blf,The Big Lottery Fund,0.0286035157019
360G-blf-0030085982,There is no project name available for this record,"This group provides social and recreational activities for older people. The grant is for 2 laptops, 2 printers and activity costs.",2006-02-09,3100.0,360G-blf,The Big Lottery Fund,0.0285918123954
360G-blf-0030069421,Street Platinium Community Services,"This is a project by a community organisation in Lambeth. The group will use the funding to deliver a range of social and recreational activities to residents of the local Moorlands estate. This will help reduce social isolation and tackle anti social behaviour, through a range of intergenerational activities.",2012-07-05,6440.0,360G-blf,The Big Lottery Fund,0.0285883414047
360G-blf-0030017629,Increasing male participation in community activities for older people in E,A project by this Exeter based group to increase male participation in activities for older people. The project will aim to reduce the social isolation of older men by providing a range of activities and social events.,2009-08-27,4824.0,360G-blf,The Big Lottery Fund,0.0285845569199
