Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-AVR_1_010132434,Heroes Return,A Second World War Veteran from Lincolnshire has been awarded a grant towards travel costs for a commemorative visit to Spain in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-05-02,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010120144,Heroes Return,A Second World War Veteran from Yarmouth has been awarded a grant towards travel costs for a commemorative visit to USA in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-04-18,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010134135,Heroes Return,A Second World War Veteran from Marlow has been awarded a grant towards travel costs for a commemorative visit to Kohima in December of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-11-08,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010142774,Heroes Return,A Second World War Veteran from Jedburgh has been awarded a grant towards travel costs for a commemorative visit to Burma in January of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-01-10,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010148807,Heroes Return,A Second World War Veteran from Winchester has been awarded a grant towards travel costs for a commemorative visit to Egypt in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-04-04,1850.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010153078,Heroes Return,A Second World War Veteran from Southbourne has been awarded a grant towards travel costs for a commemorative visit to Egypt in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-04-18,1850.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010139670,Heroes Return,A Second World War Veteran from Bisley has been awarded a grant towards travel costs for a commemorative visit to Germany in March of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-12-20,525.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010135273,Heroes Return,A Second World War Veteran from Yarmouth has been awarded a grant towards travel costs for a commemorative visit to Singapore in May next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-11-15,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010109617,Heroes Return,A Second World War Veteran from Gosport has been awarded a grant towards travel costs for a commemorative visit to Malaysia in February of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-04-20,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010123979,Heroes Return,A Second World War Veteran from Hampshire has been awarded a grant towards travel costs for a commemorative visit to Poland in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-08-22,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010111326,Heroes Return,A Second World War Veteran from Troon has been awarded a grant towards travel costs for a commemorative visit to Tunisia in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran,2004-05-10,875.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010154849,Heroes Return,A Second World War Veteran from Lincolnshire has been awarded a grant towards travel costs for a commemorative visit to Jersey in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-05-16,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010110948,Heroes Return,A Second World War Veteran from Hampshire has been awarded a grant towards travel costs for a commemorative visit to Germany in December of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-09-05,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010114856,Heroes Return,A Second World War Veteran from Wolverhampton has been awarded a grant towards travel costs for a commemorative visit to Crete in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-05-04,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010125236,Heroes Return,A Second World War Veteran from Oldham has been awarded a grant towards travel costs for a commemorative visit to Thailand in January of next year.Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-11-15,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010144476,Heroes Return,A Second World War Veteran from Lincolnshire has been awarded a grant towards travel costs for a commemorative visit to Denmark in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-02-21,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010142831,Heroes Return,A Second World War Veteran from Oxford has been awarded a grant towards travel costs for a commemorative visit to Tunisia in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-02-21,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010128706,Heroes Return,A Second World War Veteran from Whinmoor has been awarded a grant towards travel costs for a commemorative visit to Egypt  in March of Next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-10-18,875.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010150194,Heroes Return,A Second World War Veteran from Surrey has been awarded a grant towards travel costs for a commemorative visit to Malaysia in February of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-03-07,1050.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010113017,Heroes Return,A Second World War Veteran from Middlesborough has been awarded a grant towards travel costs for a commemorative visit to Dunkirk in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran,2004-05-10,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010141570,Heroes Return,A Second World War Veteran from Leicestershire has been awarded a grant towards travel costs for a commemorative visit to Singapore in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-01-10,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010149926,Heroes Return,A Second World War Veteran from Surrey has been awarded a grant towards travel costs for a commemorative visit to Jersey in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-04-18,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010109134,Heroes Return,A Second World War Veteran  from Warks has been awarded a grant towards travel costs for a commemorative visit to Normandy in May of this year.  Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-04-20,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010117442,Heroes Return,A Second World War Veteran from Lincolnshire has been awarded a grant towards travel costs for a commemorative visit to Hong Kong in February of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-08-30,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010111531,Heroes Return,A Second World War Veteran from Baslow has been awarded a grant towards travel costs for a commemorative visit to Normandy in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran,2004-05-10,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010137018,Heroes Return,A Second World War Veteran from location has been awarded a grant towards travel costs for a commemorative visit to Belgium in May of next year.Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-12-06,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010127956,Heroes Return,A Second World War Veteran from Berkshire has been awarded a grant towards travel costs for a commemorative visit to Egypt in March of this year.Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-10-11,1850.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010169095,Heroes Return,A Second World War Veteran from Leicestershire has been awarded a grant towards travel costs for a commemorative visit to Egypt in Septemdber of this year.Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-08-15,1850.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010153928,Heroes Return,A Second World War Veteran from Newbury has been awarded a grant towards travel costs for a commemorative visit to Germany in December of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-05-16,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010127278,Heroes Return,A Second World War Veteran from Shoreham-By-Sea has been awarded a grant towards travel costs for a commemorative visit to Crete in May next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-11-29,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010110776,Heroes Return,A Second World War Veteran from Shrewsbury has been awarded a grant towards travel costs for a commemorative visit to Belgium in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-05-24,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010114908,Heroes Return,A Second World War Veteran from location has been awarded a grant towards travel costs for a commemorative visit to destination in month of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-05-17,525.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010114563,Heroes Return,A Second World War Veteran from location has been awarded a grant towards travel costs for a commemorative visit to destination in month of this/ year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-05-10,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010116036,Heroes Return,A Second World War Veteran from Preston has been awarded a grant towards travel costs for a commemorative visit to Sri Lanka in February next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-09-20,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010150147,Heroes Return,"A Second World War Veteran from Hindhead, Surrey has been awarded a grant towards travel costs for a commemorative visit to Bangkok, Thailand in December of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.",2005-11-07,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010138556,Heroes Return,A Second World War Veteran from Halifax has been awarded a grant towards travel costs for a commemorative visit to Germany in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-12-06,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010142293,Heroes Return,A Second World War Veteran from Skegness has been awarded a grant towards travel costs for a commemorative visit to Thailand in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-02-21,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010143471,Heroes Return,A Second World War Veteran from Pontypridd has been awarded a grant towards travel costs for a commemorative visit to Sri Lanka in January of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-01-10,1050.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010153718,Heroes Return,A Second World War Veteran from Dorset has been awarded a grant towards travel costs for a commemorative visit to Sri Lanka in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran. ,2005-05-02,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010120798,Heroes Return,A Second World War Veteran from Cardiff has been awarded a grant towards travel costs for a commemorative visit to Australia in March next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-09-27,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010159929,Heroes Return,A Second World War Veteran from Hatfield has been awarded a grant towards travel costs for a commemorative visit to Normandy in March of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-11-21,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010116293,Heroes Return,A Second World War Veteran from Suffolk has been awarded a grant towards travel costs for a commemorative visit to Singapore in March of next  year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-11-22,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010123382,Heroes Return,A Second World War Veteran from Somerset has been awarded a grant towards travel costs for a commemorative visit to Singapore in March of this year. Funding has also been provided for a spouse and carer to travel with the Veteran.,2004-09-06,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010110806,Heroes Return,A Second World War Veteran from Plymouth has been awarded a grant towards travel costs for a commemorative visit to Rhodes in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-04-04,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010150197,Heroes Return,A Second World War Veteran from Surrey has been awarded a grant towards travel costs for a commemorative visit to Bangladesh in December of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-06-27,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010149774,Heroes Return,A Second World War Veteran from Glamorgan has been awarded a grant towards travel costs for a commemorative visit to Egypt in December of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-04-04,1850.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010123163,Heroes Return,A Second World War Veteran from Somerset has been awarded a grant towards travel costs for a commemorative visit to Burma in February next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-09-06,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010122562,Heroes Return,A Second World War Veteran from Hayling Island has been awarded a grant towards travel costs for a commemorative visit to Cyprus in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-02-07,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010114037,Heroes Return,A Second World War Veteran from Headley Down has been awarded a grant towards travel costs for a commemorative visit to Norway in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-05-04,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010124654,Heroes Return,A Second World War Veteran from Headley Down has been awarded a grant towards travel costs for a commemorative visit to Norway in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-06-28,1070.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010164474,Heroes Return,A Second World War Veteran from Thame has been awarded a grant towards travel costs for a commemorative visit to Russia in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-07-11,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010143041,Heroes Return,A Second World War Veteran from Maccesfield has been awarded a grant towards travel costs for a commemorative visit to Germany in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-02-07,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010134787,Heroes Return,A Second World War Veteran from Lancaster has been awarded a grant towards travel costs for a commemorative visit to Singapore in March next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-12-06,2100.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010109193,Heroes Return,A Second World War Veteran from Northampton has been awarded a grant towards travel costs for a commemorative visit to Normandy in May of this year.  Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-04-20,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010145648,Heroes Return,A Second World War Veteran from Northampton has been awarded a grant towards travel costs for a commemorative visit to Russia in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-02-07,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010112764,Heroes Return,A Second World War Veteran from Cambridge has been awarded a grant towards travel costs for a commemorative visit to Singapore in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran,2005-01-24,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010155594,Heroes Return,A Second World War Veteran from Dorset has been awarded a grant towards travel costs for a commemorative visit to Guernsey in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran. ,2005-05-16,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010147541,Heroes Return,A Second World War Veteran from Wiltshire has been awarded a grant towards travel costs for a commemorative visit to Germany in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-03-21,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010154750,Heroes Return,A Second World War Veteran from Solihull has been awarded a grant towards travel costs for a commemorative visit to Guernsey in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-05-30,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010152757,Heroes Return,A Second World War Veteran from Llanelli has been awarded a grant towards travel costs for a commemorative visit to Egypt in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran. ,2005-05-02,1850.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010177846,Heroes Return,A Second World War Veteran from Bracknell has been awarded a grant towards travel costs for a commemorative visit to India in December of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-08-29,1050.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010162719,Heroes Return,A Second World War Veteran from Norfolk has been awarded a grant towards travel costs for a commemorative visit to Germany in May  of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-08-01,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010130674,Heroes Return,A Second World War Veteran from Hexham has been awarded a grant towards travel costs for a commemorative visit to USA in December of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-05-16,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010109615,Heroes Return,A Second World War Veteran from Herts has been awarded a grant towards travel costs for a commemorative visit to Normandy in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-04-20,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010147251,Heroes Return,A Second World War Veteran from Bexhill on Sea has been awarded a grant towards travel costs for a commemorative visit to Tunisia in May of this year. Funding has also been provided for a spouse and carer to travel with the Veteran.,2005-03-21,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010125304,Heroes Return,A Second World War Veteran from Gloucestershire has been awarded a grant towards travel costs for a commemorative visit to Greece in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-05-02,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010125685,Heroes Return,A Second World War Veteran from Scarborough has been awarded a grant towards travel costs for a commemorative visit to Sri Lanka in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran,2004-11-15,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010145951,Heroes Return,A Second World War Veteran from Dorset has been awarded a grant towards travel costs for a commemorative visit to Germany in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-02-21,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010152765,Heroes Return,A Second World War Veteran from Norfolk has been awarded a grant towards travel costs for a commemorative visit to Sicily in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran. ,2005-05-16,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010122545,Heroes Return,A Second World War Veteran from Suffolk has been awarded a grant towards travel costs for a commemorative visit to India in January of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-11-21,2100.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010151368,Heroes Return,A Second World War Veteran from Dorset has been awarded a grant towards travel costs for a commemorative visit to Gibraltar in February of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-03-07,425.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010137127,Heroes Return,A Second World War Veteran from Abbeywood has been awarded a grant towards travel costs for a commemorative visit to Gibraltar in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran,2005-02-07,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010118172,Heroes Return,A Second World War Veteran from Cardiff has been awarded a grant towards travel costs for a commemorative visit toFrance in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-06-07,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010116553,Heroes Return,A Second World War Veteran from Woking has been awarded a grant towards travel costs for a commemorative visit to Egypt in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-05-31,1850.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010121787,Heroes Return,A Second World War Veteran from Cardiff has been awarded a grant towards travel costs for a commemorative visit to Singapore + Sydney in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-03-07,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010136006,Heroes Return,A Second World War Veteran from Southampton has been awarded a grant towards travel costs for a commemorative visit to Crete in May of this year.Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-11-22,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010138355,Heroes Return,A Second World War Veteran from Cardiff has been awarded a grant towards travel costs for a commemorative visit to India in February of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-01-10,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010138231,Heroes Return,"A Second World War Veteran from Taunton has been awarded a grant towards travel costs for a commemorative visit to New york, USA in February of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran",2005-01-24,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010137336,Heroes Return,A Second World War Veteran from Middlesex has been awarded a grant towards travel costs for a commemorative visit to Australia in January of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-11-22,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010145481,Heroes Return,A Second World War Veteran from Maidstone has been awarded a grant towards travel costs for a commemorative visit to Australia in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-01-24,1050.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010122123,Heroes Return,A Second World War Veteran from Wallasey has been awarded a grant towards travel costs for a commemorative visit to Sri Lanka in December of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-08-23,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010141450,Heroes Return,A Second World War Veteran from Bolton has been awarded a grant towards travel costs for a commemorative visit to Canada in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran,2005-01-24,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010136867,Heroes Return,A Second World War Veteran from Sutton has been awarded a grant towards travel costs for a commemorative visit to Normandy in May of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-11-29,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010109647,Heroes Return,A Second World War Veteran from Cheshire has been awarded a grant towards travel costs for a commemorative visit to Sicily in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran,2004-04-20,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010142407,Heroes Return,A Second World War Veteran from Broughton has been awarded a grant towards travel costs for a commemorative visit to Burma in February of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran,2004-12-20,1050.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010128525,Heroes Return,A Second World War Veteran from Middlesex has been awarded a grant towards travel costs for a commemorative visit to Thailand in January of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-10-18,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010136362,Heroes Return,A Second World War Veteran from Minsterley has been awarded a grant towards travel costs for a commemorative visit to Sicily in May of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-11-29,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010117568,Heroes Return,A Second World War Veteran from Coventry has been awarded a grant towards travel costs for a commemorative visit to Greece in May of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-06-07,1300.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010110843,Heroes Return,A Second World War Veteran from Wirral has been awarded a grant towards travel costs for a commemorative visit to Normandy in May of this year Funding has also been provided for a spouse and a carer to travel with the Veteran,2004-05-10,825.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010120897,Heroes Return,A Second World War Veteran from Bolton has been awarded a grant towards travel costs for a commemorative visit to Burma in March of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-02-07,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010140171,Heroes Return,A Second World War Veteran from Buckinghamshire has been awarded a grant towards travel costs for a commemorative visit to Germany in March of next year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2004-12-20,780.0,360G-blf,The Big Lottery Fund,0.0474653071605
360G-blf-AVR_1_010157388,Heroes Return,A Second World War Veteran from Milford on Sea has been awarded a grant towards travel costs for a commemorative visit to Sri Lanka in Novmeber of this year. Funding has also been provided for a spouse and a carer to travel with the Veteran.,2005-11-14,3150.0,360G-blf,The Big Lottery Fund,0.0474653071605
