Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0030043982,Portugal Day Celebrations,"With help from a Lottery award Littlehampton Town Council will organise and run a family day of activities to celebrate Portugal Day in June.  Members from the local Portuguese community will be actively involved in planning the event including art workshops, craft and music demonstrations and traditional foods.  There will also be a market selling traditional produce and it is hoped that this inclusive event will bring all members of the community together.",2006-02-16,4900.0,360G-blf,The Big Lottery Fund,0.022638136572
360G-blf-0030036438,Bos-Stock,"A free arts and music mini festival will be held, consisting of live musical performances, visual art exhibitions, arts workshops, open mic sessions, demonstrations and arts and crafts stalls.",2005-03-03,4960.0,360G-blf,The Big Lottery Fund,0.0226243080295
360G-blf-0030037537,arts activities and workshops,The group will run art based activities for children and young people within the context of Keynsham Music Festival.,2005-05-19,4750.0,360G-blf,The Big Lottery Fund,0.0226189803306
360G-blf-0030008259,Arts Alive!,"This group is a community arts organisation, which uses art as a vehicle to enhance wellbeing. An award would enable the group to hold a creative learning event with young disabled people and their support workers at a local playhouse. Mainstream pupils from local schools will also be invited to attend to provide support and promote inclusive learning. Participants will take part in workshops working with professional artists specialising in dance, music and digital arts.",2007-02-23,9991.0,360G-blf,The Big Lottery Fund,0.0226174168861
360G-blf-0030045327,3 day music festival with 'folk music' genre,"Building on the success of a pilot Youth Ceilidh in 2005, Winchester Music and Dance will extend the project to encourage more people to take part.  It will organise after school workshops on folk dance and music with children from six local schools, giving them the skills to take part in the festival in May.",2006-01-18,4555.0,360G-blf,The Big Lottery Fund,0.0225722368031
360G-blf-0030048310,Annual music festival,The group organises the Ripley Music Festival and will use the award to expand the event to include additional staging and other facilities. The award is for event costs.,2006-04-21,3360.0,360G-blf,The Big Lottery Fund,0.0225634921068
360G-blf-0030001486,Dorset African Caribbean Arts Festival (DACAF),"This group will organise and facilitate an African and Caribbean arts festival. The festival will include live music performances, Caribbean dance, African drumming workshops, arts and craft making, cookery workshops and live DJ sets.",2007-08-20,4600.0,360G-blf,The Big Lottery Fund,0.0225181762822
360G-blf-0030028860,Tudor themed educational events,"Arts Culture Harrow  was established in February 2001, they exists to enrich the artistic and cultural opportunities for all communities Harrow through it programme of visual and performing arts.  The group is seeking funding to mark the 500t anniversary of the Tithe Barn. Mayday Tudor festival (£1000), lecture (£100), workshops (art and history)x5 (£700), Tudor family funday (£600), purchase of replicas (£2200)",2005-12-14,4600.0,360G-blf,The Big Lottery Fund,0.02251412838
360G-blf-0030002503,Griffon Creative Arts Projects,"This creative arts group project will increase access to creative arts for members of the community via schools, youth projects, families and other residents. Several one-day events will explore subjects such as Black History Month and the Anniversary of the Abolition of Slavery via art, masks, storytelling, music and dance. The group will also collaborate with an historical society to host guided walks and to produce an information leaflet for a Peasants Revolt celebration.",2007-08-29,10000.0,360G-blf,The Big Lottery Fund,0.0225092840816
360G-blf-AHF_1_010155942,Week of Celebrations,"Age Concern Tameside will use their award to hold a range of events to commemorate the 60th anniversary of VE Day for the elderly. The events will include a classic 1940s cinema day, a street party, 1940s catering competition and a VE Day Tea dance. These activities will bring together older members of the community so that they can enjoy the occasion and reminisce about the war years.",2005-04-15,3048.0,360G-blf,The Big Lottery Fund,0.022494392811
360G-blf-0030006325,South Kilburn Children's Arts Festival Programme,"A project by this Registered Charity in South Kilburn to put on an Arts Festival for young people in the local community. The project will involve arts based workshops in drama, singing, dance, music costume making and filmmaking skills.",2007-04-16,9624.0,360G-blf,The Big Lottery Fund,0.0224710824771
360G-blf-0030049483,Community Day,"The group will use the funding  to organise a one day 'community day' and a new young people music event.  The community day event will include opera, poetry recitals, ethnic and world music and dance, music including Asian, afro Caribbean, European.  The young people music day event will be performed by 10-17 year old musicians performing rock, punk and pop music.",2006-03-15,5000.0,360G-blf,The Big Lottery Fund,0.0224303704573
360G-blf-0030088466,Myths & Legends - Phoenix Rising,"This group will stage a series of community workshops and storytelling events culminating in a full day festival with community performances, fireworks and a parade. The grant will part fund workshop artists sessions, materials for the workshops, fabrication of the giant Phoenix and marquee hire.",2010-04-23,10000.0,360G-blf,The Big Lottery Fund,0.0224243382298
360G-blf-AHF_1_010155344,3-Day Celebration Event,"The Severnside Area of the Military Vehicle Trust will use an award to host a 3-day event entitled 'Victory Show 2005' to commemorate the 60th anniversary of WW2. This will include a display of historic military vehicles, a militaria market and trade stalls, and living history demonstrations and re-enactments.",2005-05-09,18000.0,360G-blf,The Big Lottery Fund,0.0224160388136
360G-blf-0030012224,Penkhull Mystery Plays 2007,"A project by this group in Stoke on Trent, Staffordshire to hold workshops in drama and music in order to stage a one day event of entertainment for the community.",2007-04-11,5620.0,360G-blf,The Big Lottery Fund,0.0224127477738
360G-blf-0030048245,HEREFORD FRINGE FESTIVAL 2006,"The award  will support  an arts festival through the provision of workshops, lectures, seminars and performances.",2006-05-11,5000.0,360G-blf,The Big Lottery Fund,0.0224107414471
360G-blf-0030019791,Arts and Minds,This arts group will use an award to run a series of one day arts workshops across their region. This will allow people in rural areas to access arts activity that is currently unavailable to them.,2008-07-29,9191.0,360G-blf,The Big Lottery Fund,0.0224017266199
360G-blf-0030010587,Music on the Move,"This community group will hold pre-carnival workshops for young people including visual arts, signing, rapping and dance.  The theme of the carnival will be the maritime and mining heritage of Seaham, and will include a costumed music procession, a community music stage and a family arts activities marquee.",2007-05-16,9970.0,360G-blf,The Big Lottery Fund,0.0223976442303
360G-blf-0030011853,CLN Community Arts Project,"This community education organisation will use an award to gather people from communities in several of the most deprived areas of Lancashire to participate in a range of artistic workshops. The workshops will include art, sculpture, music, dance and costume-making. The skills learned will then be applied to a celebratory community event.",2007-05-23,6953.0,360G-blf,The Big Lottery Fund,0.0223930313427
360G-blf-0030030880,Orchestral concert as part of tenth anniversary of arts,"The Ashford Federation of Arts will celebrate the tenth anniversary of its St Mary's Festival by expanding the event.  New activities, paid for by an Awards for All grant, include a two day workshop with artists in residence which will help participants develop skills in painting and drawing.",2005-11-22,750.0,360G-blf,The Big Lottery Fund,0.0223820494499
360G-blf-AHF_1_010161997,WW2 Reunion event,The WLA A Day to Remember group will use their award to hold a reunion to commemorate the 60th anniversary of the end of the Second World War.,2005-06-24,1000.0,360G-blf,The Big Lottery Fund,0.0223801931832
360G-blf-0030042758,Odissi Yatra: The Community Dance Festival,"This group was set up to help promote and advance Odissi and other South Asian dance and music in the UK. The project is to support a 2 day festival with workshops, exhibitions and performances.",2006-08-25,6400.0,360G-blf,The Big Lottery Fund,0.0223621501183
360G-blf-AHF_1_010166974,VE Day Celebration Dance and Buffet,The Castlerobin LOL 146 will use their award to hold a 60th anniversary VE Day celebration dance.,2005-07-08,980.0,360G-blf,The Big Lottery Fund,0.0223322438854
360G-blf-0030063837,Orange Order Events for UK City of Culture,"The grant will be used to run a series of events including an educational theatre production looking at the history and significance of the Orange Order and Orange culture.  The group will hold a traditional Orange arts exhibition where activities will include designing and making a new banner; a festival day incorporating a band-stand, living history characters and Ulster-Scots music and dance.  A series of lectures in cross community venues in the city will also be arranged.",2013-03-15,10000.0,360G-blf,The Big Lottery Fund,0.0223228602061
360G-EFF-11-1540,Grant to Dash Arts,"Towards core costs to support Dash Arts work as a producer of theatre, dance, music and art events.",2011-11-03T00:00:00.000Z,195000.0,GB-CHC-200051,Esmée Fairbairn Foundation,0.0222859673574
360G-blf-0030029377,Arts Project,"The aim of this group is to support members of the Peterlee Day Centre which caters for people with multiple disabilities.  This award will enable the group to provide a programme of taster workshops in a range of art forms such as sculpture, digital imaging, drama and music.",2006-02-14,3480.0,360G-blf,The Big Lottery Fund,0.0222534332772
360G-blf-0030045831,Barnsley Folk & World Music Festival,"The group works to enhance the appreciation of guitar and folk music amongst young people.  The award will be used to stage a series of pre festival workshops, family workshops and live interactive performances.",2006-02-15,4300.0,360G-blf,The Big Lottery Fund,0.0222392506313
360G-blf-A4E_3_010145453,workshops and festival,African drumming workshops as well as other themed music workshops will be held throughout 2005 for the benefit of local musicians of all abilities.,2005-02-03,4900.0,360G-blf,The Big Lottery Fund,0.022229079618
360G-blf-0030078669,Lambeth School Music Festival,"A project by this company in Lambeth to hold music festivals, concerts and combined arts and music workshops for school children and the local community.",2008-03-17,9833.0,360G-blf,The Big Lottery Fund,0.0222224111135
360G-blf-0031045799,Celebration of the Imagination,"This project will use funding to provide a one-day community event including circus, theatre, art and music workshops and performances. This event will bring the community together to develop new skills and build confidence.",2017-02-15T00:00:00+00:00,9575.0,360G-blf,The Big Lottery Fund,0.022210636953
360G-blf-0030052881,"Every note counts, Every move matters","This is a project by a Special school in Fareham, Hampshire. The organisation will use the funding to run a series of dance and music workshops for pupils from Special and mainstream schools, parents and the local community.  This will increase understanding of  the limitations of disabilities through shared experience, build friendships, and increase confidence of participants. After school dance workshops, Jazz music workshops, showcase event, and filming of workshops and event.",2011-11-10,9180.0,360G-blf,The Big Lottery Fund,0.0221950522404
360G-blf-0031007792,Award Workshops,Not Available,2014-04-28,3660.0,360G-blf,The Big Lottery Fund,0.0221863326256
360G-blf-A4E_3_010145791,Global Music Festival,Brew-Ha-Ha! aims to encourage local people to develop an awareness of world music through workshops and festivals.  With help from a Lottery award it will be able to organise a Global Music Festival that will include workshops and performances from a range of musicians including Samba percussion and Indian Bangra drumming.,2005-03-22,4925.0,360G-blf,The Big Lottery Fund,0.0221738553438
360G-blf-0030001926,Colchester Bicentenary Black History Month,"The group will hold a month-long festival featuring African and Afro-Caribbean artists' work. The event will include music performances, music workshops and theatre, to be held across multiple venues.",2007-08-29,5000.0,360G-blf,The Big Lottery Fund,0.0221697463128
360G-blf-A4E_3_010135585,weekly workshops,"Bloomin' Arts will devise and produce an original play in weekly workshops. The production will then be performed on the streets of Redhill and Reigate. Together with other disability arts groups, Bloomin' Arts will hold a one-day arts event incorporating street theatre in the town and a production at the Harlequin Theatre.",2004-11-12,5000.0,360G-blf,The Big Lottery Fund,0.0221664692132
360G-blf-0030088739,Family Fun Day,"This is a project by a group based in Croydon which will use the funding to hold a festival for all members of the local community, including a range of workshops.",2010-07-22,6150.0,360G-blf,The Big Lottery Fund,0.0221445078222
360G-blf-0030044329,Festival & Workshops,"With help from a Lottery grant this group will run community arts workshops, highlighting Sandwich's unique heritage as a Cinque Port Town, leading to a two day Medieval Festival.",2006-02-16,5000.0,360G-blf,The Big Lottery Fund,0.0221401962353
360G-blf-0030014479,New Horizons,"This arts group will use an award to run Indian dance lessons, a video club and music composition on piano and keyboard. The project will increase participation in the arts and develop members' creative skills.",2009-03-11,8230.0,360G-blf,The Big Lottery Fund,0.0221345319736
360G-blf-AHF_1_010152654,Earby VE/VJ day celebrations,"The Earby Development Group will use their award to hold a two day event involving a range of activities to commemorate the 60th anniversary of VE Day and VJ Day. The activities will include an exhibition of wartime vehicles, memorabilia and artefacts, a recreated Anderson Shelter, re-enactment of evacuations, a 1940s style dance and a procession to the local Cenotaph.",2005-04-27,3758.0,360G-blf,The Big Lottery Fund,0.0221339088292
360G-blf-A4E_3_010115288,Chitranjan Festival,"People in Slough will be encouraged to join in workshops as part of Chitranjan, a traditional Asian festival.  The event includes professional tuition in instrumental percussion, East and West vocal music, dance arts and crafts, culminating in a grand finale.  The whole community will be able to share their cultural traditions as well as learn about each other.",2004-05-21,5000.0,360G-blf,The Big Lottery Fund,0.0221075544584
360G-blf-0030022758,Wombwell MAD-FEST (Wombwell Music & Dance Festival),"This group promotes folk song, dance and music. They will use funding to hold a week-long music and dance festival culminating in a weekend programme of concerts. There will be workshops and taster sessions in various world music and dance styles, including salsa, line dance, African drumming and street dance.",2009-01-20,10000.0,360G-blf,The Big Lottery Fund,0.022103565112
360G-blf-0031041248,Arts Care's Christmas Sharing - A Celebration of Diversity in the Arts,"Arts Care Gofal Celf in Carmarthenshire will use the grant to hold an event to celebrate the achievements of the people they work with through displays of their art work, showings of films and performances by the dance groups. This grant for Â£2,000 will fund venue hire, community group travel expenses, workshops, food, costumes for performances, compere fees and film production.",2016-10-22T00:00:00+00:00,2000.0,360G-blf,The Big Lottery Fund,0.0220896617728
360G-blf-0030002082,AAINA's 10th Anniversary Celebration Event,"A project to hold an all-day event for women and children with workshops, entertainment and refreshments, to celebrate the tenth anniversary of this group in Walsall.",2007-05-15,10000.0,360G-blf,The Big Lottery Fund,0.022088954162
360G-blf-0030019257,O Bahia! A weekend of Afro-Brazilian dance music and song,"This group promotes and educates the public in the appreciation of carnival and street music styles from around the world. As part of a Black History month, it will use an award to host a weekend celebration of Afro-Brazilian culture through song, dance, music, film and food workshops.",2008-07-07,4273.0,360G-blf,The Big Lottery Fund,0.0220354537499
360G-BirminghamCC-1002154,Music Industry Event,MUSIC INDUSTRY EVENT; Arts and culture; ,2014-06-01T00:00:00+00:00,12000.0,GB-LAE-BIR,Birmingham City Council,0.0220071809994
360G-blf-AHF_1_010160439,"Street Party, Exhibition, Tours, Day of Activities","The Weedon Bec Parish Council will use an award to hold a commemoration day event to mark the 60th anniversary of WW2. The event will include a church service, children's entertainment, and exhibitions and displays. The event will be open to everyone in the local community.",2005-07-01,8460.0,360G-blf,The Big Lottery Fund,0.0219942449061
360G-blf-0030048229,There is no project name available for this record,This group provide an annual music festival for the local community. They will use the award to run a series of composition workshops for students at a local school.,2006-03-30,2100.0,360G-blf,The Big Lottery Fund,0.0219927416982
360G-blf-AHF_1_010157882,"Forties Dance Night, Concert Party and Dance",The Hillheads Residents Association will use their award to hold two community events to celebrate VE Day and VJ Day. These events will involve music and dance that was popular at the time. Local residents who are attending will be encouraged to dress in period costume.,2005-04-15,1000.0,360G-blf,The Big Lottery Fund,0.0219902981283
360G-blf-AHF_1_010169792,Day Event on theme of WW2,"A project to commemorate the events leading to the end of WW2 with the provision of a day of exhibitions, talks and 1940s music and food for the benefit of members of this community based in  Attleborough, Breckland.",2005-07-22,720.0,360G-blf,The Big Lottery Fund,0.0219439573549
360G-blf-0030019018,Cascade,"This group will use funding to run a series of workshops based around sensory arts, music, movement and drama for children of mixed physical ability aged 8-14. The workshops will be held over a five-day period leading up to a final performance and exhibition.",2008-07-07,3865.0,360G-blf,The Big Lottery Fund,0.0219407654825
360G-blf-0030065847,Highlands and Islands Music and Dance Festival,"The group will run a 3 day traditional music and dance festival, offering competition classes for young musicians and dancers.",2013-08-14,10000.0,360G-blf,The Big Lottery Fund,0.0219360758497
360G-blf-0030035485,dance and theatre activities,"A project to develop and enhance performing arts through the introduction of multicultural arts, drama and dance workshops and performances for the school and community in Kingstanding, Birmingham. The grant will pay for Bollywood dance workshops, hip hop dance workshops, Birmingham Royal Ballet workshops and performance, Mighty Zulu nation theatre workshops and performance lighting system, sound system and microphone.",2005-06-15,5000.0,360G-blf,The Big Lottery Fund,0.0219340783774
360G-blf-AHF_1_010152780,Concert of 1940's music and readings,The Grassington Festival Society have been awarded a grant that will allow them to carry out a concert in celebration of the 60th anniversary of WW2.  The event will have music from the John Miller Orchestra who is the nephew of Glenn Miller and will be music from the era.  An exhibition will also be present and local people will write their memories of the war to contribute to the exhibition and will also record these on disk so that they will available for schools and libraries for future reference.,2005-04-29,6000.0,360G-blf,The Big Lottery Fund,0.0219327376393
360G-blf-A4E_3_010161347,Refugee week event,"This group aims to provide services to asylum seekers and refugees to help them integrate in to the local community. The project will organise an evening festival to showcase arts, music and dance. It will include Salsa demonstrations and workshops, world music performances and a visual art exhibition. There will also be a range of foods from around the world for visitors to try and information stalls representing over fifty local community support groups.",2005-06-20,5000.0,360G-blf,The Big Lottery Fund,0.0219230673906
360G-blf-0030039605,Community Festival,"This group bring together people from all faiths, cultures and walks of life in order to celebrate, strengthen and share cultural richness through art, music, writing, film, performance, talks, workshops and cooking. They intend to organise a festival to take place later in the summer to include music, dance, drama and cookery that reflects the cultural diversity of our community and engages a wide range of local people. The festival will be dedicated to Jean Charles De Menezes who lived in their area.",2006-05-17,5000.0,360G-blf,The Big Lottery Fund,0.0219224556582
360G-blf-0030101616,Falkirk & District Arts and Civic Council Diamond Year,"The project will organise a series of workshops and hold a public art competition to celebrate its Diamond Anniversary in 2010. The project will benefit the local arts and cultural groups, as well as engaging local artists. This grant will pay for artist fees for a musical concert, rehearsals, floral art display costs, writing workshops, printing costs, publicity and initial funding for a public work of art.",2009-12-18,7400.0,360G-blf,The Big Lottery Fund,0.0219213757931
360G-blf-A4E_3_010128107,The Yurt Tea Party,"This group provides art/music workshops in rural Cumbria. This award will be used to hold three day event. There will be a straw bale / solar powered / wind powered recording studio along with various art workshops for both children and adults. There will also be educational displays on environmental themes, a sound sculptor and an environmental sculptress.",2004-08-23,4810.0,360G-blf,The Big Lottery Fund,0.0219104590931
360G-blf-0030110630,Preserve Traditions Project,"Through the 'Preserve Traditions Project', the grant will be used to organise a series of events and activities during 2013 which will include workshops on learning traditional musical instruments, reading music, composing music, dance and DJ workshops. The project will also involve hosting four historical lecturers on local  culture and history including four additional events.",2012-12-19,9980.0,360G-blf,The Big Lottery Fund,0.0218974991231
360G-blf-0030021334,The Sonica Music Foundation Workshops,"This charity advance the education of young people resident in Merseyside aged 16 years and above in the art and sciences of music and film production. The charity will use funding to provide workshops in musical production, record production, music for the moving image, TV and radio to name just a few. The workshops will allow participants to attain the required skills and knowledge to seek employment within the arts and music industry.the award includes funding for venue hire, IT and materials.",2008-06-20,10000.0,360G-blf,The Big Lottery Fund,0.0218950937367
360G-blf-0030019275,Bomfest 2008,"This organisation promotes the conservation and development of Locke Park. An award would allow them to stage a one day community festival. Activities will include live music performances, music and art workshops and sports coaching by professional instructors.",2008-06-19,10000.0,360G-blf,The Big Lottery Fund,0.0218699935208
360G-blf-0030067782,Music and Movement for all Multicultural Project,"The school will provide a range of music, arts and dance activities, including interactive workshops facilitated by musicians and support from Beyond Skin and WOMAD.",2013-07-19,9418.0,360G-blf,The Big Lottery Fund,0.0218484920988
360G-blf-AHF_1_010151058,VE Day Celebrations,"The Horningsea Parochial Church Council will use their award to hold a range of activities to commemorate and celebrate the 60th Anniversary of VE Day. These activities will include a concert entitled 'Music in the time of War and Peace', a 1940s dance, an exhibition displaying memorabilia and memories of the War and a commemorative service.",2005-03-24,1385.0,360G-blf,The Big Lottery Fund,0.0218470004627
360G-blf-0030037299,"Drama, Dance, Art and Music Workshops","This Beacon school for children with special needs will run a series of workshops in dance, drama, art and music relating to Shakespeare's Macbeth. Two other local schools in the community will also be part of the project and the workshops will culminate with the three schools and the local community being part of a performance of the play.",2005-05-04,5000.0,360G-blf,The Big Lottery Fund,0.0218347876555
360G-blf-0030072774,"The Acoustic River Festival, Claudy","The grant will be used to run a community music arts & cultural festival in Claudy in May 2013, involving workshops & exhibitions including dance, language, singing, bodhran, fiddle, accordion, banjo, harp & guitar.  The festival will involve an outdoor stage with a variety of local bands & musicians playing over three days, including busking competitions, jigs & reels competitions. The project will link in with the All Ireland Fleadh with the aim of promoting music & culture to a wider audience.",2013-01-24,10000.0,360G-blf,The Big Lottery Fund,0.0218339743154
360G-SomersetCF-A430251,Stogumber festival Music and Dance workshops,Dance and drumming for young people,2017-03-22T00:00:00+00:00,600.0,GB-COH-04530979,Somerset Community Foundation,0.0218327181991
360G-blf-0030097747,Gardenrose Arts Initiative,"This group will organise a fortnight long art project and celebration of the arts from across the world, involving dance, drama, music and art workshops and performances. The grant will go towards workshop costs, and a variety of art equipment.",2009-12-18,8000.0,360G-blf,The Big Lottery Fund,0.0218142134799
360G-blf-0030010271,Red Dot Visual Arts Festival,"This group established in July 2006 will use the award to plan and stage a 2 day visual arts event in Liverpool. The event will include artist led workshops and will be open to all members of the community, with particular emphasis on getting disabled members of the community involved.",2007-05-23,5900.0,360G-blf,The Big Lottery Fund,0.0218126049688
360G-blf-A4E_3_010110515,music festival,"Local people will be encouraged to take part in a week of workshops, including world music, theatre, puppet making, which would then give them the opportunity to take part in the main music festival.",2004-05-06,5000.0,360G-blf,The Big Lottery Fund,0.0218017485863
360G-blf-AHF_1_010157518,VE/VJ Day Celebrations,"Downham Market Town Council will use a grant to organise a day of events to commemorate the 60th Anniversary of VE Day. The day will consist of a number of events including music, dance, static displays, re-enactments, and vehicle displays that will draw a broad cross-generational crowd. The finale will be a concert in the town hall with themed music, food and apparel.",2005-04-14,1293.0,360G-blf,The Big Lottery Fund,0.0217949955052
360G-blf-AHF_1_010157428,"Dramatic Plays, Celebrations","This group will use their award to hold a one day local VE themed event to commemorate and celebrate the 60th anniversary of the end of the Second World War. This event will include wartime themed activities such as a short amateur dramatics play, a music event, comedian and reminiscence sessions. Young people from local youth groups and schools will catalogue residents experiences of the war which will then be held for future generations.",2005-07-01,5187.0,360G-blf,The Big Lottery Fund,0.0217881281045
360G-blf-0030074833,Cushendun's Big Arts Weekend,"The group manages and maintains a community based venue providing arts and community activities within the Cushendun and surrounding area. The grant will be used to run a four-day weekend festival and will include, a Jazz night, drama night with plays by the local community and actors.  Music and film event showing Devils Rock, a film made in 1938 in Cushendun, rap workshops and a sand sculpture competition.",2013-02-06,4970.0,360G-blf,The Big Lottery Fund,0.0217614095604
360G-blf-0030011875,Steyning Festival 2007,"This organisation will hold a community festival of art, music, theatre, sport and dance. Professional artists will deliver workshops covering different cultures from the surrounding areas.",2007-05-09,4900.0,360G-blf,The Big Lottery Fund,0.0217487881851
360G-blf-0030005691,Multi-Lingual Celebrations,"This arts group would use a grant to run music, drama and film workshops. Beneficiaries would give performances at Multilingual Month, Brighton Festival Fringe, Big Youth Theatre Festival and Black History Month.",2008-02-13,10000.0,360G-blf,The Big Lottery Fund,0.0217405424527
360G-blf-0030021161,Indian Summer Festival,"This new group will organise and run awareness events. The project will hold a festival for local people incorporating performing arts, music and crafts. Workshops for all ages will be held providing information about environmental issues and healthy lifestyles.",2008-07-14,10000.0,360G-blf,The Big Lottery Fund,0.02173538409
360G-blf-0030007226,"4 Workshops Events, using African Heritage, music, arts, drama..","This project will deliver four workshops, each lasting five hours, to reflect on the role of slavery, its effects and its importance to African people and the rest of the world. The workshops will feature music, dance, drama, fashion, costumes, story telling, and speech presentations.",2007-03-15,5085.0,360G-blf,The Big Lottery Fund,0.0217311562846
360G-blf-0030015060,Community Connections,"A project by this school in Shard End, Birmingham to provide art workshops to the community, working across generations and sharing the history of the diverse community to bring more understanding of the cultures of newly arrived families in the area. These sessions will include performing arts, visual art, music video and photography which will all be recorded using the media of journalism. artists' fees, materials, workshops, music arts practitioner fees",2009-07-03,8250.0,360G-blf,The Big Lottery Fund,0.0217104858512
360G-blf-0030038071,To run four events,"This group bring together communities and cultural groups to share in each others traditional arts through folklore music and dance. This project is to run four events during a year, these with be cabaret style events that will showcase folkloric music and dance.",2006-08-17,4020.0,360G-blf,The Big Lottery Fund,0.0216963628493
360G-blf-0030044506,music and dance development,This North Lincolnshire based group promote the performing arts.  They will use the award to purchase microphones and improve dance skills.,2006-02-15,2418.0,360G-blf,The Big Lottery Fund,0.0216962103633
360G-blf-0031000801,Celebrate Carmen Culture,"The project held a three-day cultural event for the whole community including workshops in Irish dance, music, ceili dancing, cooking, storytelling and also a town land quiz.",2013-11-14,2100.0,360G-blf,The Big Lottery Fund,0.0216898893953
360G-blf-A4E_3_010149570,VE VJ Day commemoration event,"To provide a 60th anniversary commemorative event for the people of mid Suffolk on 10th July.  This will involve marching bands and the Royal British Legion, local dignitaries and an afternoon of events including music, dance and vintage vehicles from the 1940's to the present.  The day will culminate in a Big Band concert.",2005-03-17,4280.0,360G-blf,The Big Lottery Fund,0.0216807314527
360G-blf-0030019283,Around the World,"This incorporated charity promotes the arts, including drama, mime, opera, singing, music and dance. The project is to run a series of free art workshops in crafts, percussion, theatre and dance aimed at disadvantaged children, young people and their families. The workshop programme will have a theme of 'Around the World' and will culminate in a Childrens Parade as part of the 'Balloons over Basingstoke' Festival in August 2008.",2008-06-10,9992.0,360G-blf,The Big Lottery Fund,0.021638375963
360G-blf-0030010918,Coin Street Ceilidh,"This new group will use the award to run a free English Country Dance event on London's South Bank on 2 June 2007. The aim of the event is to promote traditional English arts and crafts through 'have a go' workshops, displays and stalls. Six Morris sides will perform at different locations throughout the day.",2007-04-11,10000.0,360G-blf,The Big Lottery Fund,0.0216150008456
360G-blf-0030048444,Netaudio '06,"The group will contribute towards the cost of organising a two day festival celebrating free internet music and workshops, discussions and music showcases.",2006-04-05,4900.0,360G-blf,The Big Lottery Fund,0.0216019756645
360G-blf-0030021134,Anderton Canal and River Festival,"With the award this group will hold a free weekend event for the community of Northwich and surrounding villages. This event will be held at Anderton Nature Park and Boat Lift. Activities such as circus workshops, entertainment in the form of both dancing and music will help the group promote the importance of both the waterways and the woodland.The award includes funding for marquee, pa system, workshops and entertainers.",2008-06-03,7324.0,360G-blf,The Big Lottery Fund,0.0215746793465
360G-blf-0030042884,"Access To The Arts, For All","This organisation provide an art club for people in the local community, offering the opportunity to learn new skills.  An award will enable them to provide drama and dance workshops, mentored art sessions, a public arts event and creative holiday clubs.",2006-08-23,6919.0,360G-blf,The Big Lottery Fund,0.0215445267112
360G-blf-AHF_1_010168693,1940's Good Old Day Variety Concert,The Magheragall LOL 361 group will use an award to hold a 1940s music concert to celebrate the 60th anniversary of the end of WW2.,2005-07-29,1000.0,360G-blf,The Big Lottery Fund,0.0215295257339
360G-blf-0030049329,Festival of Music and Art,"A Festival of Music and Art will be held in this rural Cambridgshire village. Events include an accordian recital, piano recital, sculpture and art workshop, music workshop, New Cambridge Singers concert and competition to design a village flag. The whole village will become involved in the arts through this project, either by performing, taking part in the workshops or enjoying the festival.",2006-03-23,2596.0,360G-blf,The Big Lottery Fund,0.0215264382687
360G-blf-A4E_3_010124405,Canaval Del Pueblo,"This groups aims is to promote awareness of Cuban Culture, the group seek to explore may arets froms to achieve self expression and to empower the community through the arts. The group provide music, dance, plastic arts, film and video workshops, literature, sculpture and photography workshops for the community, the group would like to participate in the El Garnaval del Pueblo event in August 2004.",2004-07-14,5000.0,360G-blf,The Big Lottery Fund,0.021493558792
360G-blf-AHF_1_010169265,Veterans Day/Tea Dance/Street Party,"A project to mark the 60th anniversary of the end of WW2 with the provision of a four day event which will include an evening of old time music and a variety show, a tea dance for the over sixties, a big band concert evening and a street party for the benefit of members of this community based in Newtownards, Ards.",2005-08-12,18053.0,360G-blf,The Big Lottery Fund,0.0214912830898
360G-blf-0030046194,Workshops and Performance,"The group will use the award to produce a new and original work.  It will combine masquerade, writing, drama, music, dance and mask making.  10 workshops will educate participants in African forms of masquerade, and 12 sessions of rehearsals will culminate into 12 public performances at four different arts/community venues.",2006-03-15,5000.0,360G-blf,The Big Lottery Fund,0.0214824147201
360G-blf-A4E_3_010124102,Peruvian folk dance,"This group is inspired by Peru with the aim of representing hurdreds of different cultural characters of the traditional, massive solstice celebration and this is done via dance, music, costumes. This group will be taking part in the Carnaval del Pueblo event, they aim to provide workshops in Peruvians folk dance and music.",2004-07-14,5000.0,360G-blf,The Big Lottery Fund,0.0214542395649
360G-blf-0030022698,Horsforth Sports and Fun Day,"This group run an annual sports day. An award will enable them to extend their activities by organising a weekend children's festival in June 2009. Activities will include arts and crafts workshops, sports, music, dancing and cheerleading displays and the events will take place at various local venues.",2009-02-24,9773.0,360G-blf,The Big Lottery Fund,0.0214539843486
360G-blf-A4E_3_010124781,Arts event,"Lighten Up will organise an after dark arts event including an art exhibition, performances and interactive activities in a local park. A series of afternoon performances and art workshops will be provided for the public. There will also be a follow up exhibition to display artwork created at the event.",2004-07-23,5000.0,360G-blf,The Big Lottery Fund,0.021446890668
360G-blf-0030046883,Arts workshop,"With help from a Lottery grant Spiritus Arts will organise a range of new workshops for local young people. The workshops will cover lantern and processional art-making, stilt walking and juggling. The young people will then get to display their new skills and art work in a variety of local and national events including Brighton Children's Parade, Uckfield Festival, Notting Hill, Thames Festival and Crawley Mela.",2006-03-30,3350.0,360G-blf,The Big Lottery Fund,0.0214465138103
