Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-dulverton-006D000000k7xp9,Crew Training,Crew Training,2015-10-21T00:00:00+00:00,75000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-blf-0031048727,Pier to Pier Training,Pier to Pier Training,2017-04-19,5000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-dulverton-006D000000pjjto,ZAP assertiveness training,ZAP assertiveness training,2017-10-24T00:00:00+00:00,25000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-dulverton-006D000000VPCvn,Sail Training Bursaries,Sail Training Bursaries,2014-02-25T00:00:00+00:00,20000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-blf-0031021322,The Waterborne Training and Development Project,The Waterborne Training and Development Project,2015-04-21T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031012586,WESTRAY WINTER FUN5Z TRAINING SEASON,Not Available,2014-08-05,804.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-dulverton-006D000000MJrKs,Sail Training Bursaries,Sail Training Bursaries,2007-10-25T00:00:00+00:00,25000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-blf-0030008765,Flower Arrangements,A project to provide training in flower arrangements.,2006-12-15,9984.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0030067475,Training in Faces,Training in Faces,2013-04-18,10000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031022576,Vitality Holistic Training,Vitality Holistic Training,2015-05-27T00:00:00+00:00,9735.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-RobertsonTrust-006b000000AVWSMAA5,The Training Programme Development Project,The Training Programme Development Project,2015-03-26T00:00:00+00:00,42000.0,GB-SC-SC002970,The Robertson Trust,0.0400878301468
360G-dulverton-006D000000MJp4X,training instructors,training instructors,2011-06-14T00:00:00+00:00,15000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-dulverton-006D000000MJrDk,Towards the Step by Step Training Programme,Towards the Step by Step Training Programme,2005-10-26T00:00:00+00:00,10400.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-blf-0031004994,New Matting to support Aikido Training,New Matting to support Aikido Training,2014-02-26,2000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031027908,"The purchase of advanced training Mannequins, AEDs and other training","The purchase of advanced training Mannequins, AEDs and other training",2015-10-08T00:00:00+00:00,4948.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031025208,Training Project,Training Project,2015-08-04T00:00:00+00:00,1860.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-dulverton-006D000000MJrDF,Towards the accredited training scheme,Towards the accredited training scheme,2005-10-26T00:00:00+00:00,1500.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-dulverton-006D000000MJrB1,Towards the training of caseworkers,Towards the training of caseworkers,2005-02-03T00:00:00+00:00,25000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-blf-0031018373,1370 Training Programme IT Suite,Not Available,2015-01-26,9850.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031004974,Clark Drive AFC Training/Qualifications/Infrastructure,Clark Drive AFC Training/Qualifications/Infrastructure,2014-02-26,2000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031009487,292 Squadron Training Enhancement Project,Not Available,2014-05-28,9928.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-dulverton-006D000000MJrWB,the training of new instructors,the training of new instructors,2010-05-11T00:00:00+00:00,15000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-dulverton-006D000000MJrQv,bursaries for offshore training,bursaries for offshore training,2008-10-23T00:00:00+00:00,30000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-blf-0031013555,CaSSCAB Training and Development,Not Available,2014-09-03,10000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031011025,Speaking Up Training,Not Available,2014-07-02,9850.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031023032,Oe2 Vocational training project,Oe2 Vocational training project,2015-06-10T00:00:00+00:00,6800.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031015366,Stilt Walking Training,Not Available,2014-10-22,10000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-RobertsonTrust-006b000000AX10UAAT,the Hebrides Alpha Training Project,the Hebrides Alpha Training Project,2015-03-26T00:00:00+00:00,7500.0,GB-SC-SC002970,The Robertson Trust,0.0400878301468
360G-blf-0031017680,NGONG*  Training the Bambui Farmers of tomorrow,Not Available,2014-12-22,159359.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-CFTyneWearNland-161679,Towards Charity Law and Governance Training,Towards Charity Law and Governance Training,2016-02-18T00:00:00+00:00,1500.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0400878301468
360G-blf-0031013606,'FIRE' Actor's Training and Showcase,Not Available,2014-09-03,10000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031010067,Tax Training Videos,Not Available,2014-06-11,9050.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031009681,Chill4Us training,Not Available,2014-06-04,9855.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031018291,'Own a Pony' Training,Not Available,2015-01-25,5000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-dulverton-006D000000MJrV7,prisoner training,prisoner training,2010-02-09T00:00:00+00:00,3000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-HeartofEnglandCF-A436178,Training program,Grant to Leamington & Warwick Sea Cadets,2017-05-12T00:00:00+00:00,500.0,GB-CHC-1045304,Heart Of England Community Foundation,0.0400878301468
360G-blf-0031021331,Oban Mountain Rescue Remote Location & Training Vehicle,Oban Mountain Rescue Remote Location & Training Vehicle,2015-04-21T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-dulverton-006D000000MJrY9,Bursaries for Offshore/Inshore Training,Bursaries for Offshore/Inshore Training,2011-02-08T00:00:00+00:00,35000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-blf-0031018605,Search and Rescue Training,Not Available,2015-01-28,9925.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-dulverton-006D000000MJrAo,Towards the sponsorship of sail training,Towards the sponsorship of sail training,2005-02-03T00:00:00+00:00,20000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-blf-0031002568,Troon Athletic FC Training Support,Troon Athletic FC Training Support,2013-12-18,2000.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0031006341,NGONG*  Training the Bambui Farmers of tomorrow,NGONG*  Training the Bambui Farmers of tomorrow,2014-03-19,14360.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-dulverton-006D000000MJp4Z,"the sail training vessel, The Spirit of Fairbridge","the sail training vessel, The Spirit of Fairbridge",2011-06-14T00:00:00+00:00,32000.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-dulverton-006D000000MJrWu,the Training for Trainers programme,the Training for Trainers programme,2010-07-26T00:00:00+00:00,22500.0,GB-COH-07991677,The Dulverton Trust,0.0400878301468
360G-blf-0031018234,recycLD Training Project,Not Available,2015-01-21,9606.0,360G-blf,The Big Lottery Fund,0.0400878301468
360G-blf-0030048830,IT Training,The group will purchase some IT equipment and partake in some IT training.,2006-03-30,4840.0,360G-blf,The Big Lottery Fund,0.0399156330032
360G-blf-0030030046,Training,This grant will enable the group to provide ongoing training and support for its volunteers.,2005-11-24,4834.0,360G-blf,The Big Lottery Fund,0.0393694195917
360G-SomersetCF-A412632,Advising advisers - training for new advisers and ongoing training for existing ones.,Training of volunteer advisors,2016-11-24T00:00:00+00:00,4949.0,GB-COH-04530979,Somerset Community Foundation,0.0366681307023
360G-blf-0030048921,Training Project,The group will support 35 volunteers with accredited training courses.,2006-03-30,5000.0,360G-blf,The Big Lottery Fund,0.0364024102736
360G-blf-0030029048,Red Rose Forest Community Training Calendar,"This group is planning a full calendar of 14 training opportunities for people to develop skills and to be involved in their local green spaces. Training includes community gardening training, willow skills training, orchard skills training and wood turning training.",2006-01-19,4310.0,360G-blf,The Big Lottery Fund,0.0362104584483
360G-blf-0030107203,Disability Powys Training Centre,The project is to continue and develop an existing project through delivering new training courses and developing and promoting a current training programme; develop internal training; develop a marketing strategy for the training agency; increase the number of trainers; provide a training brokerage; offer a consultancy service; and provide training skills audits.,2008-11-27,80234.0,360G-blf,The Big Lottery Fund,0.0361587814884
360G-blf-0030090660,Affordable Training for an Island community,"This group will organise and deliver a number of training courses to community groups and volunteers. The grant will pay for first aid training, minibus license training, food hygiene training and health and safety risk assessment training.",2009-11-27,9039.0,360G-blf,The Big Lottery Fund,0.0355354285654
360G-blf-0031017061,Bulungu Community Skills Training Project,Not Available,2014-12-03,10000.0,360G-blf,The Big Lottery Fund,0.0355283570101
360G-blf-0031014499,Training headquaters offices and training equipment and facilities,Not Available,2014-10-01,9000.0,360G-blf,The Big Lottery Fund,0.0354673502427
360G-blf-0030044273,There is no project name available for this record,This new group provide training in archery skills for the local community. They will use the award to provide training courses and purchase equipment.,2006-03-15,5000.0,360G-blf,The Big Lottery Fund,0.0353588705952
360G-blf-0030120817,There is no project name available for this record,"This group will develop two new sections, an under 21 section and an amateur section. This grant will fund the purchase of under 21 strips, amateur strips, under 21 balls, amateur balls, under 21 training tops, 21 amateur training tops, nets and corner flags.",2011-12-08,1321.0,360G-blf,The Big Lottery Fund,0.0352716502139
360G-RSMCT-006b000000OWxpM,Training and improving the skills of the workforce,Providing training for all employees to help improve both their life skills and employment opportunities.,2017-02-22T00:00:00+00:00,2865.0,GB-SC-SC012710,R S Macdonald Charitable Trust,0.0348983153469
360G-blf-0030085130,Training For Volunteers and Training Equipment,"The project is to provide additional training for volunteers. The money is for laptop computer, projector and training costs.",2006-04-24,3494.0,360G-blf,The Big Lottery Fund,0.0347587207796
360G-blf-0030047272,training and development,The group will provide training for their volunteer members.,2006-03-30,5000.0,360G-blf,The Big Lottery Fund,0.0347268251442
360G-CFTyneWearNland-170624,Towards Survival training clothing and equipment,Towards Survival training clothing and equipment,2016-11-04T00:00:00+00:00,1900.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0344593774979
360G-blf-0031019130,New Equipment for Cadet Training,Not Available,2015-02-11,5845.77,360G-blf,The Big Lottery Fund,0.0344593774979
360G-CFTyneWearNland-171781,"Towards Equipment, Training and Development","Towards Equipment, Training and Development",2017-03-16T00:00:00+00:00,1608.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0344593774979
360G-blf-0031003798,Eastvale AFC Training Equipment,Eastvale AFC Training Equipment,2014-01-31,1868.0,360G-blf,The Big Lottery Fund,0.0344593774979
360G-blf-0030053232,Purchase of a Box Van Trailer,"This is a project by a charity in Devizes, Wiltshire. The group will use the funding to purchase a trailer box to store their search and rescue training equipment.",2011-12-01,2580.0,360G-blf,The Big Lottery Fund,0.0344593774979
360G-blf-0031048320,Improve Cadet training and IT Equipment,Improve Cadet training and IT Equipment,2017-04-12,4941.0,360G-blf,The Big Lottery Fund,0.0344593774979
360G-CFTyneWearNland-161636,Towards Equipment and training to develop our cheerleading squad.,Towards Equipment and training to develop our cheerleading squad.,2016-02-04T00:00:00+00:00,2550.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0344593774979
360G-woodward:WCT520,training and equipment for pregnant teenagers ,"Training and equipment for pregnant teenagers in Trowbridge, Wiltshire.

",2003-02-05,1500.0,GB-CHC-299963,Woodward Charitable Trust,0.0344593774979
360G-woodward:WCT506,Equipment/training,Towards equipment/training.,2002-07-03,500.0,GB-CHC-299963,Woodward Charitable Trust,0.0344593774979
360G-blf-0031018894,Touch Wood Training - re-using wood and re-training volunteers,Not Available,2015-02-04,10000.0,360G-blf,The Big Lottery Fund,0.0343073372423
360G-blf-0030036886,training,The award be used to buy equipment and training for instructors.,2005-05-19,3994.0,360G-blf,The Big Lottery Fund,0.0341909861106
360G-blf-0030045106,training programme for volunteers,A project by this victim support organisation based in Staffordshire to provide basic training for volunteers as well as more advanced training for those assisting in serious crimes.,2006-03-01,4963.0,360G-blf,The Big Lottery Fund,0.0340669342694
360G-blf-AAW_2_010138953,Unspecified,The project is to improve the skills of the group.The money is for training costs.,2005-01-18,2638.0,360G-blf,The Big Lottery Fund,0.0336608066062
360G-CIN-76389,Grant to Skills Work and Enterprise Development Agency (SWEDA),This project will provide training and skills support to young people not engaged in employment education or training. Individualised support will improve their life skills and help them to re-engage in education or training.,2015-03-01,85145.0,GB-CHC-802052,BBC Children in Need,0.0335778067059
360G-blf-0030086186,New Training Equipment,The project is to increase training facilities for younger members of a group of volunteer lifeguards. The money is for rescue and training equipment.,2006-01-24,4850.0,360G-blf,The Big Lottery Fund,0.0335100008954
360G-CFTyneWearNland-172324,Towards Waterborne Training Aids - Youth Training Afloat Project,Towards Waterborne Training Aids - Youth Training Afloat Project,2017-03-28T00:00:00+00:00,3095.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0334879168592
360G-blf-0030075920,Volunteer Recruitment and Training Project,"The project is to provide training for volunteers to develop mediation skills. The money is for a laptop computer, initial training costs and publicity.",2007-08-20,4937.0,360G-blf,The Big Lottery Fund,0.0334506272943
360G-blf-0030000307,Volunteer Training,"The Friends of Mere Sands Wood will use this award to provide training for their volunteers, including horticultural and first aid training.",2007-09-19,4595.0,360G-blf,The Big Lottery Fund,0.0334135115587
360G-blf-0030000668,Beginner Youth Training Scheme 2007-2008,This project is to provide instructor training and equipment for the group's training scheme. The course will offer introductory training in both dingy sailing and windsurfing for juniors and adults.,2007-09-12,9959.0,360G-blf,The Big Lottery Fund,0.0333552903758
360G-blf-A4E_3_010115549,New Training Equipment,Members of this ATC will have access to a new range of training equipment which will enable the group to offer more courses to add to its existing training activities.,2004-05-21,4812.0,360G-blf,The Big Lottery Fund,0.0332133996216
360G-blf-0030042647,Employment Skills Training & Capacity Building Project,A project to provide training to improve employment opportunities through employment skills training. It will also develop the skills of the group's management committee.,2006-10-10,5000.0,360G-blf,The Big Lottery Fund,0.0332070143525
360G-blf-0030084524,IT equipment and training,The project is to publish a newsletter. The money is for IT equipment and training courses.,2006-06-26,2433.0,360G-blf,The Big Lottery Fund,0.0330958264489
360G-blf-0030090378,Training for Life,"This organisation will run two residential training programmes; one for under-16s focusing on personal development and one for over 16s geared towards skills and training. Through tackling defined youth issues, the group will provide support and learning opportunities to enhance young people's future employment and training prospects.",2010-02-25,6040.0,360G-blf,The Big Lottery Fund,0.0330179413383
360G-blf-0030015213,Training in Computer Network,This group provides basic skills training for the local community focusing on those with dyslexia. They will use an award to purchase new training resources that will allow them to expand the range of training courses available and attract new service users.,2009-02-24,4400.0,360G-blf,The Big Lottery Fund,0.0330101628468
360G-blf-0030048568,Provide training facilities and equipment,This baseball club will purchase new training equipment to further develop skills of its players.,2006-03-30,4271.0,360G-blf,The Big Lottery Fund,0.0329715112884
360G-blf-0030091005,Life Skills Training,"This group in Herts provide employment and training for those who have difficulties obtaining employment.  The group will provide life skills training which will include health and safety awareness, food hygiene and preparation, and personal hygiene. A refurbished kitchen facility will enable the group to provide training.",2010-02-18,9840.0,360G-blf,The Big Lottery Fund,0.0328409244712
360G-dulverton-006D000000MJrCz,Towards training for volunteers,Towards training for volunteers,2005-07-20T00:00:00+00:00,20000.0,GB-COH-07991677,The Dulverton Trust,0.0328195552999
360G-blf-0031015951,Training and equipping volunteers for a helpline,Not Available,2014-11-05,3800.0,360G-blf,The Big Lottery Fund,0.0328195552999
360G-LondonCatalyst-1230062400000Dxiw5AAB,Woodside Bereavement - 1,Training for volunteers to become bereavement counsellors,2016-09-06T00:00:00+00:00,1500.0,GB-CHC-1066739,London Catalyst,0.0328195552999
360G-dulverton-006D000000MJrD6,Towards training of volunteers as sighted guides,Towards training of volunteers as sighted guides,2005-10-26T00:00:00+00:00,2500.0,GB-COH-07991677,The Dulverton Trust,0.0328195552999
360G-dulverton-006D000000MJrRe,the training of volunteers,the training of volunteers,2009-02-05T00:00:00+00:00,30000.0,GB-COH-07991677,The Dulverton Trust,0.0328195552999
360G-dulverton-006D000000MJrKd,training new volunteers,training new volunteers,2007-05-10T00:00:00+00:00,25500.0,GB-COH-07991677,The Dulverton Trust,0.0328195552999
360G-dulverton-006D000000MJrWE,volunteers' expenses and training,volunteers' expenses and training,2010-05-11T00:00:00+00:00,2400.0,GB-COH-07991677,The Dulverton Trust,0.0328195552999
360G-blf-0030052015,GOLD Training Courses,"This group will take part in training courses in full body massage, reflexology, aromatherapy and Reiki. The grant for will fund full body massage training, reflexology training, aromatherapy training, Reiki training, uniforms, aromatherapy student kits, therapy beds and bed covers.",2011-07-07,6601.0,360G-blf,The Big Lottery Fund,0.0326311467315
360G-CFSurrey-A403580,Community Safety Training,Training for search and rescue volunteers.,2016-04-22T00:00:00+00:00,5679.0,GB-CHC-1111600,Community Foundation for Surrey,0.0326101570444
360G-blf-0030005898,Computer Training / Horticulture Training,"This group would use an award to purchase equipment for two projects, both aimed at training people in horticultural skills and computer skills.",2008-01-16,10000.0,360G-blf,The Big Lottery Fund,0.0324330006094
360G-blf-0030004345,Training and administrative computers for Sea Cadets,"This Sea Cadet group provides activities and training for boys and girls.  They will improve communication and training by using lessons available on CD, PowerPoint presentations, the intranet and the centrally provided database.  This will enable them to improve training and communicate effectively with parents, volunteers and cadets.",2007-12-11,9986.0,360G-blf,The Big Lottery Fund,0.0324122723641
360G-blf-0031017112,ABC Training Course and Development Training,Not Available,2014-12-09,5000.0,360G-blf,The Big Lottery Fund,0.0323470787884
360G-blf-0030030996,Extending training programme,Air Training Corps unit uses an award to provide IT equipment with software to enable them to much extend the training programme and provide more training for more young people - effecting Internetaccess and wider ATC and other aviation information and training sources - increasing skills and personal development,2005-12-14,4430.0,360G-blf,The Big Lottery Fund,0.0323455760771
360G-blf-0030097580,IT Training,This Air Training Corps Squadron will use an award to purchase additional IT equipment for use during training activities. The project will enable them to develop their members' IT and navigation skills and extend the range of nationally recognised qualifications the group are able to offer.,2009-10-29,9823.0,360G-blf,The Big Lottery Fund,0.0322502696605
360G-blf-0031014406,Young Peoples Skills Training Project,Not Available,2014-09-24,9150.0,360G-blf,The Big Lottery Fund,0.0321628620057
360G-blf-0031049889,Gateway 97.8 - Citizen journalist,"The funding will be used to run training courses at a radio station for people who are not in education, employment or training (NEET). The project aims to provide people with new skills and training to help reduce unemployment.",2017-06-07,8000.0,360G-blf,The Big Lottery Fund,0.0320985077542
360G-blf-0031015896,KDsports Community Training,Not Available,2014-11-05,9975.5,360G-blf,The Big Lottery Fund,0.0318514517964
360G-blf-0031030025,Community Defibrillation Training,Community Defibrillation Training,2015-12-17T00:00:00+00:00,3816.0,360G-blf,The Big Lottery Fund,0.0318514517964
360G-CR-1084204,TREI   (Cornish for three)   CIRCUS  ALL  FOR ALL COMMUNITY TRAINING PROJECT ,TREI   (Cornish for three)   CIRCUS  ALL  FOR ALL COMMUNITY TRAINING PROJECT ,2015-07-15T00:00:00+00:00,85000.0,GB-CHC-326568 ,Comic Relief ,0.0318514517964
360G-blf-0030001451,Somerset Advice Network Training,A project to provide training for volunteers.,2007-10-22,10000.0,360G-blf,The Big Lottery Fund,0.0318401014623
360G-blf-0030061177,The Future Thinking Olympic Programme,"This is a project by a community group in Brent. The group will use funding to provide young people, many of whom are not in employment, education or training, with confidence building and employability training. This will improve the transferrable life skills of beneficiaries to assist in securing further training and vocational opportunities.",2011-05-12,9326.0,360G-blf,The Big Lottery Fund,0.0316876364061
360G-blf-0030006172,IT Skills Training Suite,"A project by this Derbyshire community group to improve its services and support for volunteers and service users by updating its computer facilities and IT training. The grant will be used to purchase computers, software, projectors, and provide training for volunteers and staff.",2008-01-07,9940.0,360G-blf,The Big Lottery Fund,0.0315997615611
360G-blf-0030002385,Training resource for financial literacy,This Citizens Advice Bureau is to offer training to local groups in money and debt management as well as training its own volunteers in delivering the training to others.,2007-08-14,6460.0,360G-blf,The Big Lottery Fund,0.0315871286822
360G-blf-0031027334,'Go with the Flow - Training at the Mill',The organisation will use the funding to develop a volunteer training project. This will enable them to implement structured training and volunteer placements which will help improve personal development and employability skills.,2015-09-30T00:00:00+00:00,10000.0,360G-blf,The Big Lottery Fund,0.0315846851266
360G-blf-0030042431,Volunteer Training Programme,"This project will develop a structured training and development programme for new volunteers to the organisation.  It will offer a comprehensive introduction to volunteering including office skills, listening skills and provide 'work' experience.  The project will develop the organisation's training capability and offers new skills to volunteers, improving the service offered to the community.",2006-07-20,10000.0,360G-blf,The Big Lottery Fund,0.0315731137906
360G-blf-0030092053,CHART- Chorley Advanced Resuscitation Training,This is a project by a charity in Chorley. The group will use the funding to purchase a first aid training manikin to run first aid and life support training courses . This will enable the group to improve participants skills and future employment prospects.,2010-10-07,7968.0,360G-blf,The Big Lottery Fund,0.031341463358
360G-blf-0030051345,Frenford Clubs Volunteer Training Skills Development,"This is a project by a charity in Redbridge. The group will use funding to provide a volunteer training programme for young people, including emergency life support, first aid, youth and community work, health and safety and child protection training. This will improve life skills and support the training needs of volunteers, as well as increase the capacity of the group by increasing the number of volunteers that can support their activities.",2011-09-29,10000.0,360G-blf,The Big Lottery Fund,0.0313306320147
360G-SomersetCF-A412781,Development of 'Spark Training' - Training programme for Voluntary and Community Groups,Development of training for small community groups,2016-07-13T00:00:00+00:00,2200.0,GB-COH-04530979,Somerset Community Foundation,0.0313048694309
360G-blf-0030028207,Volunteer Training Project,"A project to supply volunteers at Happy Faces Childcare in the local area of Burnley with training, both one to one, and group. This will enable them to develoop new skills. The grant will fund training room hire, crèche facility and departmental costs, guest facilitator, finance management, and travel expenses.",2005-12-19,4774.0,360G-blf,The Big Lottery Fund,0.0312538901114
360G-blf-0030001951,Training The Trainers,"The club will train a group of volunteers to obtain more skills for the beavers, cubs and scouts. Funding will pay for green woodworking, circus skills, bushcraft, leading earth walks, first aid training, canoe training, archery, climbing, camping equipment, canoes and lifejackets.",2007-07-16,10000.0,360G-blf,The Big Lottery Fund,0.0311783909891
360G-blf-0030009564,Volunteer Training,This aerial dance group will organise a comprehensive advanced training programme for current volunteers to enhance their individual skill and knowledge which they can utilise in delivering youth training programmes throughout Dover and Faversham. The training will also involve child protection and first aid training.,2007-05-09,5000.0,360G-blf,The Big Lottery Fund,0.0311435460665
360G-blf-0030031675,Training for volunteers,"Newly recruited volunteers will be provided with training and then sent out to give talks in the community. Training will be offered to local service providers and organisations who come into contact with sexual abuse victims. The award will pay for the training costs, travelling expenses and advertising external training and talks.",2004-09-17,5000.0,360G-blf,The Big Lottery Fund,0.0310913987197
360G-blf-A4E_3_010130404,Training for unemployed refugees,"With a grant this new group will provide intensive English training, advice, coaching and intensive computer skills training to new refugees, in order to help them find employment, within the Longsight and Levenshulme area (Manchester).  Three sessions of intensive training will be delivered, along with advice and coaching on job search and interview preparation.Money will be used to fund office and training equipment, stationery, premises, internet subscription and volunteer expenses.",2004-08-23,4800.0,360G-blf,The Big Lottery Fund,0.0309765506836
360G-blf-0030057247,Training To Deliver,"This community organisation in Richmond, North Yorkshire, will use funding to run driver training, food hygiene training and volunteer management for local groups. This will enable volunteers to learn new skills and help their groups to run efficiently.",2011-04-20,9835.0,360G-blf,The Big Lottery Fund,0.0309604696579
360G-blf-0030091644,Computers for Training,"This is a project by an Air Training Corps group in Leeds. The group will use funding to install a ICT training suite, benefiting current and new cadets. This will encourage new members with the modern approach to training and improve training for existing cadets, as ATC training is now only available online.",2010-09-02,10000.0,360G-blf,The Big Lottery Fund,0.0309451027758
360G-blf-0030079051,There is no project name available for this record,"This group will provide training for scouts and leaders to offer the health and safety skills needed to attend outdoor activities and achieve part two of the Royal Yacht Association training. The grant will fund sailing courses, leader training, first aid training, outward bound training and activity equipment.",2008-12-10,2214.0,360G-blf,The Big Lottery Fund,0.0309166932915
360G-blf-0031000346,Luton Employment Training & Skills (LETS) Fair,"This community interest company in Luton will use the funding to deliver an employment, training and skills fair to support local people who are not in education, employment or training. A range of advice, information and support will be offered at the event to assist participants to access employment, training, apprenticeships and further education.",2013-10-17,9840.0,360G-blf,The Big Lottery Fund,0.030912674012
360G-blf-A4E_3_010112967,training programme,"A project to provide training for staff, management and volunteers of this Carers groups in Sandwell. The grant will pay for training and room hire",2004-05-20,3300.0,360G-blf,The Big Lottery Fund,0.0309126641338
